product_id,product_category_name,category_name_english,product_base_price,product_weight_g,product_length_cm,product_height_cm,product_width_cm
prd_01577,fashion_shoes,Shoes & Footwear,31.85,3839.0,88,68,22
prd_01578,beauty_cosmetics,Beauty & Cosmetics,93.3,7458.0,40,13,15
prd_01579,home_appliances,Home Appliances,251.7,2833.0,13,70,63
prd_01580,health_perfumery,Health & Perfumery,21.72,7493.0,50,80,14
prd_01581,housewares,Housewares,116.16,6466.0,13,78,55
prd_01582,computers_accessories,Computers & Accessories,856.92,2435.0,55,79,75
prd_01583,computers_accessories,Computers & Accessories,858.63,9762.0,88,78,35
prd_01584,office_furniture,Office Furniture,89.76,2078.0,30,63,30
prd_01585,fashion_clothing,Fashion & Apparel,49.08,2946.0,34,60,23
prd_01586,computers_accessories,Computers & Accessories,506.0,7646.0,21,45,41
prd_01587,health_perfumery,Health & Perfumery,67.97,11192.0,23,23,17
prd_01588,fashion_shoes,Shoes & Footwear,165.78,9146.0,10,45,58
prd_01589,sports_leisure,Sports & Leisure,251.8,2012.0,14,29,57
prd_01590,electronics,Electronics,191.32,693.0,12,56,57
prd_01591,housewares,Housewares,21.79,3408.0,37,71,78
prd_01592,computers_accessories,Computers & Accessories,380.0,7318.0,51,30,37
prd_01593,computers_accessories,Computers & Accessories,336.45,6854.0,26,80,40
prd_01594,telephony,Telephony/Mobile,651.29,8418.0,16,18,12
prd_01595,beauty_cosmetics,Beauty & Cosmetics,70.4,7127.0,42,63,55
prd_01596,housewares,Housewares,72.53,12995.0,80,45,73
prd_01597,housewares,Housewares,118.72,13712.0,83,76,45
prd_01598,sports_leisure,Sports & Leisure,44.0,13390.0,98,8,51
prd_01599,sports_leisure,Sports & Leisure,158.02,536.0,60,43,17
prd_01600,sports_leisure,Sports & Leisure,173.55,303.0,37,16,14
prd_01601,electronics,Electronics,371.77,14222.0,96,41,53
prd_01602,telephony,Telephony/Mobile,985.24,11684.0,31,48,78
prd_01603,fashion_clothing,Fashion & Apparel,86.0,5942.0,58,25,46
prd_01604,fashion_clothing,Fashion & Apparel,119.1,12175.0,47,43,73
prd_01605,sports_leisure,Sports & Leisure,154.34,3859.0,87,23,13
prd_01606,sports_leisure,Sports & Leisure,63.87,2116.0,88,18,63
prd_01607,fashion_clothing,Fashion & Apparel,85.02,14272.0,44,77,58
prd_01608,electronics,Electronics,99.69,9807.0,99,16,50
prd_01609,books_stationery,Books & Stationery,36.92,11740.0,81,32,73
prd_01610,fashion_clothing,Fashion & Apparel,61.54,3399.0,58,35,20
prd_01611,fashion_clothing,Fashion & Apparel,63.54,12757.0,89,64,38
prd_01612,housewares,Housewares,148.13,14689.0,19,56,56
prd_01613,fashion_shoes,Shoes & Footwear,69.07,1578.0,25,43,38
prd_01614,fashion_shoes,Shoes & Footwear,76.9,6931.0,66,35,57
prd_01615,housewares,Housewares,84.5,1749.0,25,31,73
prd_01616,housewares,Housewares,20.33,2635.0,54,9,43
prd_01617,beauty_cosmetics,Beauty & Cosmetics,93.9,7580.0,49,72,38
prd_01618,fashion_clothing,Fashion & Apparel,88.28,3000.0,58,52,23
prd_01619,sports_leisure,Sports & Leisure,268.52,2199.0,17,27,18
prd_01620,telephony,Telephony/Mobile,406.5,4378.0,76,58,70
prd_01621,housewares,Housewares,112.96,11861.0,61,23,56
prd_01622,office_furniture,Office Furniture,464.49,10158.0,93,67,15
prd_01623,housewares,Housewares,110.54,10737.0,57,46,78
prd_01624,beauty_cosmetics,Beauty & Cosmetics,45.85,12617.0,94,22,68
prd_01625,telephony,Telephony/Mobile,522.82,9490.0,54,11,77
prd_01626,computers_accessories,Computers & Accessories,295.39,13011.0,80,6,42
prd_01627,housewares,Housewares,97.59,9505.0,47,54,65
prd_01628,housewares,Housewares,149.78,3747.0,47,10,26
prd_01629,sports_leisure,Sports & Leisure,146.31,12480.0,28,54,41
prd_01630,fashion_clothing,Fashion & Apparel,93.8,11477.0,78,27,34
prd_01631,health_perfumery,Health & Perfumery,66.46,914.0,68,37,29
prd_01632,housewares,Housewares,72.79,8865.0,53,18,27
prd_01633,computers_accessories,Computers & Accessories,934.71,11407.0,45,22,57
prd_01634,beauty_cosmetics,Beauty & Cosmetics,17.54,495.0,46,34,15
prd_01635,electronics,Electronics,414.67,9683.0,39,45,28
prd_01636,beauty_cosmetics,Beauty & Cosmetics,28.8,11423.0,69,64,74
prd_01637,housewares,Housewares,139.26,12292.0,56,23,79
prd_01638,sports_leisure,Sports & Leisure,63.42,827.0,98,36,54
prd_01639,electronics,Electronics,76.13,9612.0,29,26,33
prd_01640,beauty_cosmetics,Beauty & Cosmetics,18.25,7458.0,27,8,21
prd_01641,fashion_clothing,Fashion & Apparel,27.45,8786.0,31,36,70
prd_01642,health_perfumery,Health & Perfumery,81.53,9614.0,71,52,23
prd_01643,health_perfumery,Health & Perfumery,119.23,566.0,63,23,36
prd_01644,fashion_shoes,Shoes & Footwear,50.5,5813.0,26,55,19
prd_01645,computers_accessories,Computers & Accessories,840.03,13865.0,40,61,76
prd_01646,automotive,Automotive Parts,167.82,8204.0,15,59,24
prd_01647,office_furniture,Office Furniture,147.38,744.0,42,6,11
prd_01648,housewares,Housewares,127.59,1295.0,53,77,70
prd_01649,fashion_shoes,Shoes & Footwear,62.65,9848.0,31,72,71
prd_01650,health_perfumery,Health & Perfumery,34.57,953.0,61,13,15
prd_01651,fashion_clothing,Fashion & Apparel,49.83,4404.0,25,32,35
prd_01652,electronics,Electronics,314.29,11369.0,99,56,61
prd_01653,beauty_cosmetics,Beauty & Cosmetics,84.93,2042.0,43,72,71
prd_01654,sports_leisure,Sports & Leisure,189.58,9535.0,74,15,45
prd_01655,garden_tools,Garden Tools,170.86,7040.0,93,59,36
prd_01656,office_furniture,Office Furniture,94.2,10282.0,64,34,32
prd_01657,electronics,Electronics,730.61,12389.0,100,39,20
prd_01658,books_stationery,Books & Stationery,34.42,690.0,90,55,43
prd_01659,office_furniture,Office Furniture,248.67,4948.0,86,6,80
prd_01660,computers_accessories,Computers & Accessories,1209.36,919.0,68,34,73
prd_01661,fashion_clothing,Fashion & Apparel,71.43,6182.0,53,9,25
prd_01662,home_appliances,Home Appliances,699.4,9960.0,86,75,72
prd_01663,home_appliances,Home Appliances,896.85,282.0,65,36,78
prd_01664,health_perfumery,Health & Perfumery,65.61,7032.0,47,8,42
prd_01665,fashion_shoes,Shoes & Footwear,71.69,2067.0,75,10,14
prd_01666,telephony,Telephony/Mobile,696.63,11014.0,40,33,67
prd_01667,fashion_clothing,Fashion & Apparel,67.24,3357.0,33,57,29
prd_01668,fashion_clothing,Fashion & Apparel,83.35,5056.0,86,41,50
prd_01669,fashion_clothing,Fashion & Apparel,42.43,833.0,22,77,30
prd_01670,electronics,Electronics,251.42,3626.0,71,65,10
prd_01671,health_perfumery,Health & Perfumery,112.86,10869.0,94,65,63
prd_01672,books_stationery,Books & Stationery,43.44,14036.0,19,45,30
prd_01673,electronics,Electronics,377.64,14680.0,12,31,16
prd_01674,home_appliances,Home Appliances,358.41,5695.0,97,23,28
prd_01675,beauty_cosmetics,Beauty & Cosmetics,30.32,5439.0,43,9,53
prd_01676,fashion_shoes,Shoes & Footwear,168.49,8402.0,77,43,56
prd_01677,sports_leisure,Sports & Leisure,70.0,14119.0,91,36,42
prd_01678,fashion_shoes,Shoes & Footwear,68.78,10949.0,24,14,13
prd_01679,sports_leisure,Sports & Leisure,79.49,585.0,91,14,48
prd_01680,fashion_shoes,Shoes & Footwear,74.88,2288.0,30,29,41
prd_01681,toys,Toys & Games,52.05,2761.0,24,40,56
prd_01682,fashion_shoes,Shoes & Footwear,74.99,9324.0,58,46,36
prd_01683,housewares,Housewares,100.44,2962.0,75,31,18
prd_01684,books_stationery,Books & Stationery,13.65,4099.0,92,55,33
prd_01685,housewares,Housewares,76.25,13107.0,84,52,74
prd_01686,housewares,Housewares,17.73,3751.0,23,31,48
prd_01687,fashion_clothing,Fashion & Apparel,76.31,14750.0,45,59,17
prd_01688,health_perfumery,Health & Perfumery,28.72,12524.0,73,53,57
prd_01689,telephony,Telephony/Mobile,94.07,610.0,29,23,34
prd_01690,fashion_clothing,Fashion & Apparel,35.29,8346.0,56,50,11
prd_01691,fashion_clothing,Fashion & Apparel,95.59,10867.0,71,63,61
prd_01692,electronics,Electronics,349.45,9434.0,64,9,37
prd_01693,fashion_shoes,Shoes & Footwear,30.77,12420.0,34,51,41
prd_01694,electronics,Electronics,214.96,13201.0,90,48,44
prd_01695,books_stationery,Books & Stationery,54.95,7796.0,43,36,24
prd_01696,housewares,Housewares,15.61,1708.0,75,45,11
prd_01697,electronics,Electronics,88.31,1674.0,57,18,56
prd_01698,fashion_clothing,Fashion & Apparel,52.38,12784.0,77,17,78
prd_01699,health_perfumery,Health & Perfumery,111.69,6449.0,87,65,61
prd_01700,fashion_clothing,Fashion & Apparel,119.27,5850.0,20,13,61
prd_01701,computers_accessories,Computers & Accessories,1222.57,9914.0,44,10,50
prd_01702,toys,Toys & Games,144.5,7379.0,48,73,66
prd_01703,beauty_cosmetics,Beauty & Cosmetics,29.22,5094.0,14,18,58
prd_01704,fashion_clothing,Fashion & Apparel,15.95,1805.0,69,44,80
prd_01705,home_appliances,Home Appliances,161.52,4217.0,69,18,69
prd_01706,housewares,Housewares,133.79,1129.0,25,52,10
prd_01707,books_stationery,Books & Stationery,53.18,6414.0,76,38,39
prd_01708,electronics,Electronics,787.17,114.0,10,52,37
prd_01709,beauty_cosmetics,Beauty & Cosmetics,15.15,13799.0,54,54,64
prd_01710,health_perfumery,Health & Perfumery,85.09,14415.0,84,50,76
prd_01711,office_furniture,Office Furniture,499.53,9434.0,62,23,16
prd_01712,computers_accessories,Computers & Accessories,1304.32,7386.0,16,70,46
prd_01713,fashion_clothing,Fashion & Apparel,31.56,135.0,45,73,35
prd_01714,automotive,Automotive Parts,280.01,9273.0,23,37,37
prd_01715,electronics,Electronics,315.5,8969.0,79,55,76
prd_01716,electronics,Electronics,663.94,7207.0,40,49,12
prd_01717,computers_accessories,Computers & Accessories,1363.36,6094.0,82,28,43
prd_01718,fashion_shoes,Shoes & Footwear,126.94,12220.0,75,57,75
prd_01719,computers_accessories,Computers & Accessories,1260.03,13459.0,37,16,26
prd_01720,beauty_cosmetics,Beauty & Cosmetics,86.18,6919.0,28,30,44
prd_01721,sports_leisure,Sports & Leisure,15.06,1573.0,36,71,40
prd_01722,fashion_clothing,Fashion & Apparel,47.56,3121.0,62,16,76
prd_01723,computers_accessories,Computers & Accessories,724.49,4767.0,39,46,48
prd_01724,sports_leisure,Sports & Leisure,257.01,3358.0,88,43,64
prd_01725,sports_leisure,Sports & Leisure,189.64,14715.0,16,43,17
prd_01726,health_perfumery,Health & Perfumery,109.54,596.0,72,24,22
prd_01727,computers_accessories,Computers & Accessories,884.65,8896.0,76,32,39
prd_01728,automotive,Automotive Parts,39.34,10039.0,41,61,80
prd_01729,telephony,Telephony/Mobile,704.03,6772.0,52,60,20
prd_01730,fashion_shoes,Shoes & Footwear,32.72,1277.0,50,37,67
prd_01731,housewares,Housewares,74.18,12849.0,70,52,34
prd_01732,toys,Toys & Games,138.63,7696.0,69,41,18
prd_01733,fashion_shoes,Shoes & Footwear,74.56,1412.0,57,30,39
prd_01734,fashion_clothing,Fashion & Apparel,47.71,2336.0,41,63,62
prd_01735,home_appliances,Home Appliances,566.05,13405.0,46,5,13
prd_01736,electronics,Electronics,585.21,14428.0,67,50,11
prd_01737,electronics,Electronics,656.63,3054.0,27,40,27
prd_01738,garden_tools,Garden Tools,120.75,6175.0,68,33,62
prd_01739,sports_leisure,Sports & Leisure,170.16,9093.0,83,75,48
prd_01740,books_stationery,Books & Stationery,43.54,11269.0,74,65,17
prd_01741,fashion_shoes,Shoes & Footwear,45.31,4566.0,69,29,51
prd_01742,electronics,Electronics,88.68,13922.0,73,44,69
prd_01743,automotive,Automotive Parts,91.02,4818.0,10,50,41
prd_01744,telephony,Telephony/Mobile,446.15,5726.0,90,33,62
prd_01745,computers_accessories,Computers & Accessories,690.88,5765.0,91,21,38
prd_01746,beauty_cosmetics,Beauty & Cosmetics,62.84,5769.0,77,78,45
prd_01747,electronics,Electronics,515.67,3852.0,26,67,52
prd_01748,electronics,Electronics,722.78,3940.0,42,17,58
prd_01749,office_furniture,Office Furniture,88.52,9071.0,77,29,64
prd_01750,health_perfumery,Health & Perfumery,87.61,6236.0,93,35,52
prd_01751,beauty_cosmetics,Beauty & Cosmetics,78.61,6840.0,74,61,31
prd_01752,fashion_clothing,Fashion & Apparel,117.51,9106.0,48,69,73
prd_01753,electronics,Electronics,520.83,7927.0,89,42,36
prd_01754,housewares,Housewares,52.51,276.0,49,26,60
prd_01755,telephony,Telephony/Mobile,554.73,8414.0,73,15,71
prd_01756,fashion_shoes,Shoes & Footwear,143.32,11475.0,34,51,23
prd_01757,health_perfumery,Health & Perfumery,24.63,13629.0,69,14,19
prd_01758,sports_leisure,Sports & Leisure,213.31,11429.0,24,42,60
prd_01759,telephony,Telephony/Mobile,430.84,10701.0,61,22,21
prd_01760,fashion_clothing,Fashion & Apparel,99.98,7975.0,75,27,61
prd_01761,automotive,Automotive Parts,250.36,7627.0,82,58,21
prd_01762,health_perfumery,Health & Perfumery,58.02,1694.0,43,80,71
prd_01763,telephony,Telephony/Mobile,644.97,5898.0,59,9,41
prd_01764,telephony,Telephony/Mobile,230.02,8818.0,96,52,64
prd_01765,computers_accessories,Computers & Accessories,682.14,4806.0,36,16,43
prd_01766,telephony,Telephony/Mobile,422.5,9238.0,42,41,76
prd_01767,fashion_clothing,Fashion & Apparel,72.18,13887.0,53,79,75
prd_01768,office_furniture,Office Furniture,134.61,6893.0,13,78,77
prd_01769,telephony,Telephony/Mobile,949.76,12629.0,40,38,34
prd_01770,fashion_shoes,Shoes & Footwear,119.16,10042.0,20,57,49
prd_01771,fashion_clothing,Fashion & Apparel,88.17,12944.0,75,26,31
prd_01772,fashion_clothing,Fashion & Apparel,22.52,12469.0,86,74,14
prd_01773,books_stationery,Books & Stationery,14.39,5001.0,89,78,17
prd_01774,toys,Toys & Games,66.19,12652.0,34,78,34
prd_01775,electronics,Electronics,363.47,10063.0,24,46,12
prd_01776,beauty_cosmetics,Beauty & Cosmetics,20.87,3460.0,100,15,10
prd_01777,toys,Toys & Games,91.0,5540.0,70,62,45
prd_01778,fashion_clothing,Fashion & Apparel,69.61,8532.0,31,50,75
prd_01779,fashion_shoes,Shoes & Footwear,47.43,9455.0,12,24,17
prd_01780,housewares,Housewares,94.14,11183.0,20,25,49
prd_01781,beauty_cosmetics,Beauty & Cosmetics,40.07,5995.0,18,19,63
prd_01782,toys,Toys & Games,21.11,10685.0,51,54,71
prd_01783,computers_accessories,Computers & Accessories,1339.27,10804.0,34,17,41
prd_01784,sports_leisure,Sports & Leisure,39.62,3640.0,92,16,31
prd_01785,electronics,Electronics,431.76,264.0,73,40,48
prd_01786,toys,Toys & Games,137.11,2132.0,66,56,57
prd_01787,fashion_shoes,Shoes & Footwear,139.18,4833.0,70,52,21
prd_01788,telephony,Telephony/Mobile,230.25,2609.0,52,23,78
prd_01789,fashion_clothing,Fashion & Apparel,108.71,3185.0,37,12,12
prd_01790,toys,Toys & Games,137.07,2087.0,27,61,41
prd_01791,telephony,Telephony/Mobile,576.06,13994.0,12,31,59
prd_01792,housewares,Housewares,33.99,566.0,60,52,50
prd_01793,electronics,Electronics,406.41,7193.0,86,14,54
prd_01794,automotive,Automotive Parts,356.82,14757.0,71,41,60
prd_01795,electronics,Electronics,292.75,7200.0,43,12,14
prd_01796,books_stationery,Books & Stationery,39.34,13918.0,17,31,18
prd_01797,fashion_clothing,Fashion & Apparel,22.61,7980.0,26,46,68
prd_01798,sports_leisure,Sports & Leisure,209.03,4506.0,85,67,62
prd_01799,books_stationery,Books & Stationery,42.93,12024.0,11,34,45
prd_01800,fashion_clothing,Fashion & Apparel,39.21,6629.0,74,35,70
prd_01801,electronics,Electronics,139.5,8330.0,28,72,14
prd_01802,electronics,Electronics,393.35,10686.0,48,14,78
prd_01803,fashion_clothing,Fashion & Apparel,96.5,12243.0,23,19,71
prd_01804,fashion_clothing,Fashion & Apparel,99.77,14002.0,80,32,55
prd_01805,telephony,Telephony/Mobile,934.57,2159.0,13,5,14
prd_01806,computers_accessories,Computers & Accessories,132.49,1691.0,63,39,68
prd_01807,computers_accessories,Computers & Accessories,1422.33,4113.0,70,25,31
prd_01808,fashion_shoes,Shoes & Footwear,85.76,10484.0,73,19,66
prd_01809,housewares,Housewares,83.09,7443.0,72,78,18
prd_01810,electronics,Electronics,658.27,13199.0,79,22,47
prd_01811,computers_accessories,Computers & Accessories,956.45,7850.0,51,8,52
prd_01812,computers_accessories,Computers & Accessories,195.31,6056.0,38,61,31
prd_01813,telephony,Telephony/Mobile,560.3,3432.0,39,61,69
prd_01814,sports_leisure,Sports & Leisure,129.7,4378.0,78,14,59
prd_01815,electronics,Electronics,197.84,12457.0,54,37,44
prd_01816,books_stationery,Books & Stationery,9.79,14939.0,14,41,77
prd_01817,health_perfumery,Health & Perfumery,65.65,5394.0,41,50,60
prd_01818,automotive,Automotive Parts,71.33,14466.0,22,14,75
prd_01819,fashion_clothing,Fashion & Apparel,107.89,9240.0,39,61,51
prd_01820,fashion_shoes,Shoes & Footwear,72.31,1985.0,36,9,35
prd_01821,housewares,Housewares,122.53,13611.0,25,49,52
prd_01822,computers_accessories,Computers & Accessories,787.05,10077.0,52,71,67
prd_01823,housewares,Housewares,79.71,5039.0,53,26,59
prd_01824,fashion_clothing,Fashion & Apparel,90.62,9061.0,16,19,56
prd_01825,telephony,Telephony/Mobile,168.26,10755.0,64,5,17
prd_01826,automotive,Automotive Parts,370.15,12416.0,77,45,17
prd_01827,electronics,Electronics,263.83,7124.0,53,43,62
prd_01828,fashion_shoes,Shoes & Footwear,88.13,318.0,10,60,54
prd_01829,housewares,Housewares,92.97,11794.0,62,71,54
prd_01830,telephony,Telephony/Mobile,966.01,7494.0,53,54,52
prd_01831,beauty_cosmetics,Beauty & Cosmetics,10.44,7145.0,31,14,68
prd_01832,sports_leisure,Sports & Leisure,137.92,3494.0,56,13,10
prd_01833,electronics,Electronics,194.04,12483.0,93,56,62
prd_01834,sports_leisure,Sports & Leisure,130.04,7273.0,14,69,17
prd_01835,fashion_shoes,Shoes & Footwear,101.34,12671.0,27,53,31
prd_01836,office_furniture,Office Furniture,427.48,6956.0,56,19,23
prd_01837,fashion_clothing,Fashion & Apparel,18.42,13113.0,48,43,54
prd_01838,home_appliances,Home Appliances,973.55,5855.0,40,16,78
prd_01839,electronics,Electronics,485.69,10097.0,48,60,51
prd_01840,computers_accessories,Computers & Accessories,1410.1,3722.0,39,47,12
prd_01841,office_furniture,Office Furniture,497.46,12533.0,90,57,20
prd_01842,electronics,Electronics,294.63,5720.0,77,71,31
prd_01843,electronics,Electronics,295.3,9131.0,74,27,19
prd_01844,fashion_shoes,Shoes & Footwear,73.41,1191.0,87,51,70
prd_01845,telephony,Telephony/Mobile,87.12,4608.0,73,22,63
prd_01846,fashion_shoes,Shoes & Footwear,140.9,1759.0,17,54,32
prd_01847,telephony,Telephony/Mobile,991.28,7009.0,10,11,34
prd_01848,sports_leisure,Sports & Leisure,151.35,1401.0,36,79,24
prd_01849,telephony,Telephony/Mobile,576.52,746.0,16,77,61
prd_01850,housewares,Housewares,34.91,14680.0,92,20,71
prd_01851,fashion_shoes,Shoes & Footwear,33.89,11192.0,86,34,36
prd_01852,fashion_clothing,Fashion & Apparel,26.11,12074.0,69,10,37
prd_01853,toys,Toys & Games,139.72,8723.0,42,46,72
prd_01854,housewares,Housewares,90.41,7089.0,32,45,60
prd_01855,automotive,Automotive Parts,196.47,4694.0,98,38,68
prd_01856,computers_accessories,Computers & Accessories,704.21,14586.0,14,72,47
prd_01857,toys,Toys & Games,142.71,14699.0,44,29,28
prd_01858,garden_tools,Garden Tools,204.89,14047.0,59,66,14
prd_01859,electronics,Electronics,377.34,13619.0,79,70,30
prd_01860,home_appliances,Home Appliances,898.66,6448.0,44,42,13
prd_01861,fashion_clothing,Fashion & Apparel,84.35,9607.0,60,60,17
prd_01862,home_appliances,Home Appliances,299.95,11732.0,71,44,31
prd_01863,toys,Toys & Games,27.78,13132.0,87,31,58
prd_01864,computers_accessories,Computers & Accessories,1442.5,1534.0,47,52,14
prd_01865,toys,Toys & Games,96.52,3025.0,44,67,63
prd_01866,home_appliances,Home Appliances,664.1,650.0,70,33,32
prd_01867,home_appliances,Home Appliances,261.26,12542.0,66,6,11
prd_01868,electronics,Electronics,175.22,1172.0,89,39,11
prd_01869,home_appliances,Home Appliances,940.75,5889.0,99,23,56
prd_01870,fashion_clothing,Fashion & Apparel,113.97,4923.0,38,65,46
prd_01871,sports_leisure,Sports & Leisure,170.24,7041.0,40,17,30
prd_01872,housewares,Housewares,76.1,13361.0,65,69,73
prd_01873,telephony,Telephony/Mobile,859.14,11444.0,10,30,68
prd_01874,beauty_cosmetics,Beauty & Cosmetics,83.24,6989.0,25,19,40
prd_01875,fashion_clothing,Fashion & Apparel,27.26,1528.0,78,40,34
prd_01876,home_appliances,Home Appliances,134.55,4316.0,59,9,23
prd_01877,fashion_clothing,Fashion & Apparel,101.23,11118.0,32,39,73
prd_01878,electronics,Electronics,236.96,11733.0,61,36,75
prd_01879,office_furniture,Office Furniture,287.38,8050.0,63,13,11
prd_01880,electronics,Electronics,668.08,10042.0,71,53,43
prd_01881,automotive,Automotive Parts,164.93,13770.0,53,36,67
prd_01882,telephony,Telephony/Mobile,935.55,10971.0,96,27,48
prd_01883,garden_tools,Garden Tools,181.19,11547.0,74,52,67
prd_01884,fashion_clothing,Fashion & Apparel,105.76,8358.0,28,14,16
prd_01885,books_stationery,Books & Stationery,38.11,12025.0,24,58,59
prd_01886,electronics,Electronics,72.46,8769.0,27,28,56
prd_01887,beauty_cosmetics,Beauty & Cosmetics,46.43,13833.0,75,11,19
prd_01888,fashion_clothing,Fashion & Apparel,101.96,1810.0,18,20,16
prd_01889,fashion_clothing,Fashion & Apparel,41.42,2174.0,62,31,68
prd_01890,fashion_clothing,Fashion & Apparel,71.29,5636.0,79,70,57
prd_01891,fashion_shoes,Shoes & Footwear,123.97,5629.0,42,44,17
prd_01892,fashion_shoes,Shoes & Footwear,44.81,12145.0,21,57,49
prd_01893,beauty_cosmetics,Beauty & Cosmetics,17.66,7974.0,22,67,34
prd_01894,home_appliances,Home Appliances,977.29,6327.0,96,8,53
prd_01895,electronics,Electronics,401.42,13554.0,96,23,23
prd_01896,computers_accessories,Computers & Accessories,1440.79,4604.0,51,5,59
prd_01897,health_perfumery,Health & Perfumery,71.8,1660.0,15,54,65
prd_01898,fashion_shoes,Shoes & Footwear,167.97,1071.0,12,60,30
prd_01899,beauty_cosmetics,Beauty & Cosmetics,79.05,13226.0,93,63,68
prd_01900,automotive,Automotive Parts,141.23,8589.0,97,31,63
prd_01901,fashion_clothing,Fashion & Apparel,99.53,9437.0,28,68,41
prd_01902,fashion_clothing,Fashion & Apparel,71.68,9163.0,82,68,34
prd_01903,housewares,Housewares,10.42,9763.0,23,39,71
prd_01904,computers_accessories,Computers & Accessories,1374.43,8930.0,89,32,80
prd_01905,computers_accessories,Computers & Accessories,806.07,14637.0,41,21,74
prd_01906,electronics,Electronics,574.66,3293.0,63,33,52
prd_01907,office_furniture,Office Furniture,241.99,12716.0,91,7,28
prd_01908,telephony,Telephony/Mobile,317.32,1574.0,93,68,30
prd_01909,home_appliances,Home Appliances,435.12,4741.0,19,39,20
prd_01910,fashion_clothing,Fashion & Apparel,70.73,14443.0,87,74,21
prd_01911,electronics,Electronics,782.39,12446.0,71,55,79
prd_01912,computers_accessories,Computers & Accessories,891.28,13268.0,47,42,57
prd_01913,electronics,Electronics,297.04,1857.0,10,23,50
prd_01914,telephony,Telephony/Mobile,189.25,8830.0,39,69,10
prd_01915,home_appliances,Home Appliances,606.45,5923.0,38,38,11
prd_01916,health_perfumery,Health & Perfumery,63.97,5294.0,12,61,39
prd_01917,housewares,Housewares,135.18,11434.0,47,48,73
prd_01918,toys,Toys & Games,33.44,13557.0,46,32,33
prd_01919,telephony,Telephony/Mobile,695.11,2094.0,70,45,14
prd_01920,electronics,Electronics,375.39,3654.0,13,62,59
prd_01921,beauty_cosmetics,Beauty & Cosmetics,25.77,7379.0,82,13,26
prd_01922,fashion_clothing,Fashion & Apparel,91.38,10808.0,78,27,77
prd_01923,fashion_clothing,Fashion & Apparel,65.08,13215.0,26,5,59
prd_01924,fashion_shoes,Shoes & Footwear,188.84,3749.0,75,54,28
prd_01925,telephony,Telephony/Mobile,706.99,8552.0,56,14,29
prd_01926,electronics,Electronics,621.31,11273.0,47,57,66
prd_01927,sports_leisure,Sports & Leisure,87.39,3042.0,51,57,14
prd_01928,toys,Toys & Games,93.04,9643.0,88,63,78
prd_01929,beauty_cosmetics,Beauty & Cosmetics,26.15,12748.0,91,66,40
prd_01930,electronics,Electronics,427.57,10193.0,42,12,23
prd_01931,housewares,Housewares,116.8,12748.0,54,33,62
prd_01932,fashion_clothing,Fashion & Apparel,40.25,559.0,50,22,62
prd_01933,fashion_shoes,Shoes & Footwear,127.1,3986.0,15,51,63
prd_01934,fashion_clothing,Fashion & Apparel,61.37,2062.0,66,50,25
prd_01935,health_perfumery,Health & Perfumery,114.69,137.0,48,16,50
prd_01936,books_stationery,Books & Stationery,58.0,10975.0,53,57,17
prd_01937,fashion_shoes,Shoes & Footwear,104.16,1794.0,31,76,57
prd_01938,toys,Toys & Games,133.25,4440.0,36,73,28
prd_01939,books_stationery,Books & Stationery,36.26,11853.0,33,48,36
prd_01940,fashion_clothing,Fashion & Apparel,43.89,13858.0,17,39,75
prd_01941,telephony,Telephony/Mobile,578.2,11513.0,50,32,48
prd_01942,fashion_shoes,Shoes & Footwear,148.16,2208.0,17,77,44
prd_01943,fashion_clothing,Fashion & Apparel,32.83,3114.0,17,12,75
prd_01944,fashion_shoes,Shoes & Footwear,186.78,8480.0,78,13,56
prd_01945,fashion_shoes,Shoes & Footwear,190.33,12148.0,52,22,14
prd_01946,electronics,Electronics,552.4,7185.0,58,70,51
prd_01947,beauty_cosmetics,Beauty & Cosmetics,70.11,6149.0,20,73,34
prd_01948,housewares,Housewares,138.47,10942.0,44,18,68
prd_01949,computers_accessories,Computers & Accessories,1315.45,13634.0,66,7,61
prd_01950,office_furniture,Office Furniture,223.29,194.0,26,34,25
prd_01951,fashion_clothing,Fashion & Apparel,52.84,12728.0,70,6,21
prd_01952,beauty_cosmetics,Beauty & Cosmetics,49.57,7942.0,68,47,77
prd_01953,electronics,Electronics,424.92,3528.0,97,64,67
prd_01954,office_furniture,Office Furniture,122.74,12277.0,18,8,54
prd_01955,fashion_shoes,Shoes & Footwear,110.85,2666.0,86,15,33
prd_01956,sports_leisure,Sports & Leisure,222.49,6930.0,32,32,52
prd_01957,fashion_shoes,Shoes & Footwear,148.65,13733.0,25,24,37
prd_01958,housewares,Housewares,144.92,11405.0,86,70,69
prd_01959,beauty_cosmetics,Beauty & Cosmetics,26.07,7386.0,51,50,45
prd_01960,health_perfumery,Health & Perfumery,112.31,13498.0,62,61,69
prd_01961,fashion_shoes,Shoes & Footwear,163.58,4271.0,67,75,10
prd_01962,home_appliances,Home Appliances,365.68,3053.0,45,16,75
prd_01963,fashion_clothing,Fashion & Apparel,88.23,1699.0,79,18,66
prd_01964,health_perfumery,Health & Perfumery,40.69,9533.0,49,42,56
prd_01965,books_stationery,Books & Stationery,55.98,7920.0,19,53,12
prd_01966,fashion_clothing,Fashion & Apparel,22.28,13797.0,84,20,22
prd_01967,health_perfumery,Health & Perfumery,92.92,12003.0,97,64,16
prd_01968,fashion_clothing,Fashion & Apparel,36.67,11089.0,47,5,28
