order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_000693,1,credit_card,6,1100.97
ord_000694,1,credit_card,6,187.28
ord_000695,1,credit_card,6,17.37
ord_000696,1,credit_card,3,1113.1
ord_000697,1,boleto,1,522.21
ord_000698,1,voucher,1,598.15
ord_000699,1,credit_card,3,20.3
ord_000700,1,credit_card,2,159.5
ord_000701,1,boleto,1,393.97
ord_000702,1,credit_card,12,84.94
ord_000703,1,credit_card,4,163.37
ord_000704,1,boleto,1,88.81
ord_000704,2,credit_card,12,91.5
ord_000704,3,boleto,1,15.08
ord_000705,1,credit_card,4,104.14
ord_000706,1,credit_card,6,49.92
ord_000707,1,credit_card,6,977.99
ord_000708,1,credit_card,10,315.92
ord_000709,1,credit_card,3,161.17
ord_000710,1,credit_card,10,89.21
ord_000711,1,credit_card,10,106.77
ord_000712,1,credit_card,6,141.71
ord_000713,1,voucher,1,1100.52
ord_000714,1,credit_card,6,227.27
ord_000715,1,boleto,1,1249.52
ord_000716,1,credit_card,12,53.2
ord_000717,1,credit_card,4,33.52
ord_000718,1,credit_card,2,1465.57
ord_000719,1,credit_card,4,356.94
ord_000720,1,credit_card,10,174.07
ord_000720,2,boleto,1,128.37
ord_000721,1,debit_card,1,1205.14
ord_000722,1,credit_card,2,595.13
ord_000723,1,credit_card,6,628.97
ord_000724,1,debit_card,1,993.47
ord_000725,1,boleto,1,1108.45
ord_000726,1,boleto,1,382.5
ord_000727,1,credit_card,3,861.04
ord_000728,1,credit_card,6,82.8
ord_000729,1,credit_card,10,172.34
ord_000730,1,boleto,1,201.27
ord_000731,1,credit_card,10,173.58
ord_000732,1,credit_card,4,59.67
ord_000732,2,credit_card,10,53.19
ord_000733,1,voucher,1,354.12
ord_000734,1,credit_card,4,678.89
ord_000735,1,credit_card,2,289.63
ord_000736,1,boleto,1,707.15
ord_000737,1,boleto,1,1043.35
ord_000738,1,boleto,1,596.32
ord_000739,1,credit_card,10,206.03
ord_000740,1,credit_card,4,51.73
ord_000741,1,credit_card,2,195.17
ord_000742,1,boleto,1,629.04
ord_000743,1,credit_card,3,202.08
ord_000744,1,credit_card,12,1097.4
ord_000745,1,credit_card,2,124.09
ord_000746,1,credit_card,2,200.9
ord_000747,1,credit_card,10,63.17
ord_000748,1,credit_card,4,1345.36
ord_000749,1,credit_card,2,250.34
ord_000750,1,credit_card,12,183.57
ord_000751,1,credit_card,1,298.42
ord_000752,1,credit_card,10,316.65
ord_000753,1,debit_card,1,548.01
ord_000754,1,credit_card,4,54.55
ord_000755,1,credit_card,10,1144.8
ord_000756,1,credit_card,4,1077.06
ord_000757,1,credit_card,12,122.68
ord_000758,1,boleto,1,53.46
ord_000759,1,credit_card,1,49.88
ord_000760,1,boleto,1,36.22
ord_000761,1,credit_card,10,45.34
ord_000762,1,credit_card,10,1105.59
ord_000763,1,credit_card,3,233.76
ord_000764,1,credit_card,10,42.58
ord_000765,1,credit_card,6,105.9
ord_000766,1,credit_card,3,1199.2
ord_000767,1,credit_card,6,880.48
ord_000768,1,credit_card,1,686.22
ord_000769,1,credit_card,3,81.89
ord_000770,1,credit_card,2,714.71
ord_000771,1,credit_card,6,409.5
ord_000772,1,boleto,1,1053.31
ord_000773,1,credit_card,12,181.98
ord_000774,1,debit_card,1,767.64
ord_000775,1,boleto,1,47.19
ord_000776,1,credit_card,4,42.57
ord_000777,1,credit_card,12,611.76
ord_000778,1,credit_card,4,133.89
ord_000778,2,credit_card,4,315.34
ord_000779,1,boleto,1,93.09
ord_000780,1,boleto,1,25.71
ord_000781,1,credit_card,10,546.75
ord_000782,1,credit_card,10,104.39
ord_000783,1,credit_card,12,1103.22
ord_000784,1,credit_card,2,80.58
ord_000785,1,credit_card,1,187.38
ord_000786,1,credit_card,12,77.62
ord_000787,1,credit_card,12,20.27
ord_000787,2,boleto,1,46.78
ord_000788,1,credit_card,1,500.86
ord_000789,1,credit_card,4,601.07
ord_000790,1,credit_card,1,132.79
ord_000791,1,credit_card,4,38.35
ord_000792,1,boleto,1,55.2
ord_000793,1,credit_card,3,89.09
ord_000794,1,boleto,1,190.0
ord_000795,1,credit_card,3,72.92
ord_000796,1,boleto,1,87.23
ord_000797,1,credit_card,4,695.26
ord_000798,1,credit_card,3,929.06
ord_000799,1,credit_card,6,330.56
ord_000800,1,credit_card,12,784.36
ord_000801,1,boleto,1,210.76
ord_000802,1,credit_card,3,804.78
ord_000803,1,boleto,1,191.19
ord_000804,1,credit_card,12,132.22
ord_000805,1,credit_card,12,109.05
ord_000806,1,boleto,1,1103.06
ord_000807,1,credit_card,4,1104.9
ord_000808,1,credit_card,12,135.24
ord_000809,1,credit_card,6,844.93
ord_000810,1,credit_card,1,998.2
ord_000811,1,boleto,1,180.35
ord_000812,1,credit_card,12,119.54
ord_000813,1,boleto,1,189.98
ord_000814,1,boleto,1,311.24
ord_000815,1,credit_card,4,55.19
ord_000816,1,credit_card,10,126.21
ord_000817,1,credit_card,10,89.82
ord_000818,1,credit_card,4,335.23
ord_000819,1,boleto,1,205.02
ord_000820,1,credit_card,1,104.37
ord_000821,1,credit_card,4,481.72
ord_000822,1,credit_card,10,356.49
ord_000823,1,credit_card,3,79.11
ord_000824,1,boleto,1,40.46
ord_000825,1,boleto,1,324.43
ord_000826,1,credit_card,4,208.83
ord_000827,1,credit_card,3,77.74
ord_000828,1,credit_card,12,124.46
ord_000829,1,voucher,1,1214.48
ord_000830,1,credit_card,4,58.56
ord_000831,1,credit_card,3,1535.3
ord_000832,1,credit_card,10,3315.3
ord_000833,1,credit_card,1,386.0
ord_000834,1,boleto,1,311.06
ord_000835,1,boleto,1,598.45
ord_000836,1,credit_card,3,34.07
ord_000837,1,credit_card,2,1838.51
ord_000838,1,credit_card,3,932.35
ord_000839,1,debit_card,1,104.02
ord_000840,1,credit_card,4,1384.1
ord_000841,1,credit_card,12,165.08
ord_000842,1,credit_card,4,139.63
ord_000842,2,credit_card,6,653.1
ord_000842,3,boleto,1,56.49
ord_000843,1,boleto,1,558.62
ord_000844,1,boleto,1,926.68
ord_000845,1,voucher,1,82.48
ord_000846,1,credit_card,12,77.41
ord_000847,1,credit_card,1,1920.72
ord_000848,1,credit_card,12,685.16
ord_000849,1,credit_card,1,479.21
ord_000850,1,credit_card,2,141.32
ord_000851,1,credit_card,1,171.41
ord_000852,1,credit_card,10,627.29
ord_000853,1,credit_card,3,307.26
ord_000854,1,boleto,1,990.66
ord_000855,1,credit_card,10,40.67
ord_000856,1,credit_card,4,104.42
ord_000857,1,credit_card,2,326.78
ord_000858,1,boleto,1,73.85
ord_000859,1,credit_card,6,104.13
ord_000860,1,credit_card,1,377.39
ord_000861,1,credit_card,1,247.52
ord_000862,1,credit_card,10,180.66
ord_000863,1,credit_card,3,427.88
ord_000864,1,credit_card,6,565.59
ord_000865,1,credit_card,4,595.81
ord_000866,1,credit_card,2,194.38
ord_000867,1,credit_card,6,250.77
ord_000868,1,credit_card,10,83.69
ord_000869,1,credit_card,12,86.14
ord_000870,1,credit_card,12,585.83
ord_000871,1,credit_card,4,750.37
ord_000872,1,credit_card,1,88.0
ord_000873,1,credit_card,1,242.01
ord_000874,1,credit_card,6,63.52
ord_000875,1,boleto,1,197.85
ord_000876,1,boleto,1,154.53
ord_000877,1,boleto,1,98.21
ord_000878,1,boleto,1,693.87
ord_000879,1,credit_card,2,92.13
ord_000880,1,credit_card,6,73.58
ord_000881,1,credit_card,10,42.26
ord_000882,1,credit_card,10,123.55
ord_000883,1,credit_card,1,51.81
ord_000884,1,credit_card,6,202.1
ord_000885,1,credit_card,12,88.78
ord_000886,1,credit_card,10,990.43
ord_000887,1,boleto,1,982.92
ord_000888,1,credit_card,3,102.98
ord_000889,1,boleto,1,3197.11
ord_000890,1,credit_card,2,96.91
ord_000891,1,credit_card,10,148.83
ord_000892,1,boleto,1,493.17
ord_000893,1,credit_card,2,990.06
ord_000894,1,boleto,1,60.07
ord_000895,1,credit_card,10,130.12
ord_000896,1,boleto,1,80.51
ord_000897,1,credit_card,2,402.91
ord_000898,1,credit_card,12,43.38
ord_000899,1,credit_card,6,998.35
ord_000900,1,credit_card,6,551.65
ord_000901,1,credit_card,2,28.16
ord_000902,1,boleto,1,60.27
ord_000903,1,credit_card,10,67.5
ord_000904,1,boleto,1,1052.95
ord_000905,1,credit_card,4,119.04
ord_000906,1,credit_card,1,74.91
ord_000907,1,credit_card,1,453.44
ord_000908,1,credit_card,6,51.11
ord_000909,1,credit_card,3,86.73
ord_000910,1,credit_card,10,89.97
ord_000911,1,voucher,1,123.8
ord_000912,1,credit_card,10,61.47
ord_000913,1,credit_card,3,598.92
ord_000914,1,credit_card,12,935.89
ord_000915,1,credit_card,4,781.32
ord_000916,1,debit_card,1,48.86
ord_000917,1,credit_card,12,249.51
ord_000917,2,debit_card,1,90.78
ord_000918,1,credit_card,2,170.06
ord_000918,2,boleto,1,92.74
ord_000919,1,credit_card,12,565.32
ord_000920,1,credit_card,2,105.89
ord_000921,1,credit_card,2,1434.75
ord_000922,1,boleto,1,271.7
ord_000923,1,credit_card,2,598.78
ord_000924,1,credit_card,10,99.78
ord_000925,1,credit_card,3,278.3
ord_000926,1,credit_card,3,90.78
ord_000927,1,credit_card,4,573.07
ord_000928,1,credit_card,1,56.41
ord_000929,1,credit_card,1,102.99
ord_000930,1,credit_card,1,326.91
ord_000931,1,credit_card,12,34.73
ord_000932,1,credit_card,4,226.75
ord_000933,1,credit_card,4,131.27
ord_000934,1,credit_card,6,57.37
ord_000935,1,credit_card,2,149.54
ord_000936,1,boleto,1,1331.22
ord_000937,1,credit_card,12,58.12
ord_000938,1,boleto,1,569.57
ord_000939,1,boleto,1,128.68
ord_000940,1,credit_card,12,602.32
ord_000941,1,credit_card,6,96.61
ord_000942,1,boleto,1,111.8
ord_000943,1,credit_card,2,498.71
ord_000944,1,credit_card,4,1679.91
ord_000945,1,credit_card,1,137.01
ord_000946,1,credit_card,2,197.09
ord_000947,1,credit_card,4,82.72
ord_000948,1,credit_card,2,58.34
ord_000949,1,credit_card,12,85.09
ord_000950,1,credit_card,4,149.2
ord_000951,1,boleto,1,1347.81
ord_000952,1,credit_card,4,35.53
ord_000953,1,boleto,1,301.16
ord_000954,1,credit_card,1,503.47
ord_000955,1,credit_card,1,275.14
ord_000956,1,boleto,1,41.77
ord_000957,1,credit_card,10,642.2
ord_000958,1,credit_card,6,552.7
ord_000959,1,boleto,1,326.7
ord_000960,1,credit_card,3,251.25
ord_000961,1,credit_card,4,73.49
ord_000962,1,credit_card,10,884.53
ord_000963,1,credit_card,10,3329.32
ord_000964,1,credit_card,3,1100.48
ord_000965,1,credit_card,12,91.08
ord_000966,1,boleto,1,477.25
ord_000967,1,credit_card,3,89.61
ord_000968,1,credit_card,3,564.05
ord_000969,1,credit_card,2,110.22
ord_000970,1,voucher,1,161.44
ord_000971,1,credit_card,3,141.34
ord_000972,1,credit_card,12,293.31
ord_000973,1,credit_card,10,90.51
ord_000974,1,credit_card,12,169.15
ord_000975,1,debit_card,1,54.19
ord_000976,1,credit_card,12,171.64
ord_000977,1,credit_card,1,1761.25
ord_000978,1,credit_card,10,179.72
ord_000979,1,boleto,1,1679.51
ord_000980,1,credit_card,6,76.84
ord_000981,1,credit_card,10,82.59
ord_000982,1,boleto,1,688.49
ord_000983,1,boleto,1,1098.93
ord_000984,1,credit_card,2,128.01
ord_000985,1,credit_card,6,578.31
ord_000986,1,credit_card,12,487.48
ord_000987,1,credit_card,1,885.03
ord_000988,1,credit_card,6,730.77
ord_000989,1,credit_card,2,340.02
ord_000990,1,credit_card,10,287.02
ord_000991,1,voucher,1,153.25
ord_000992,1,credit_card,4,199.62
ord_000993,1,credit_card,4,73.03
ord_000994,1,credit_card,4,121.48
ord_000994,2,boleto,1,102.47
ord_000995,1,credit_card,3,394.12
ord_000996,1,credit_card,1,216.63
ord_000997,1,credit_card,10,96.0
ord_000998,1,credit_card,12,150.65
ord_000999,1,boleto,1,973.75
ord_001000,1,voucher,1,939.7
ord_001001,1,credit_card,4,110.55
ord_001002,1,credit_card,10,1846.98
ord_001003,1,credit_card,2,279.13
ord_001004,1,credit_card,12,127.51
ord_001005,1,debit_card,1,66.97
ord_001006,1,boleto,1,169.78
ord_001007,1,boleto,1,305.89
ord_001008,1,boleto,1,39.28
ord_001009,1,credit_card,4,479.85
ord_001010,1,boleto,1,109.74
ord_001011,1,credit_card,3,255.56
ord_001012,1,credit_card,12,131.45
ord_001013,1,credit_card,4,71.68
ord_001014,1,credit_card,3,868.39
ord_001015,1,boleto,1,309.31
ord_001016,1,credit_card,4,463.98
ord_001017,1,boleto,1,287.79
ord_001018,1,boleto,1,30.66
ord_001019,1,boleto,1,800.25
ord_001020,1,boleto,1,362.56
ord_001021,1,boleto,1,129.41
ord_001022,1,credit_card,1,178.98
ord_001023,1,credit_card,1,207.78
ord_001024,1,credit_card,1,186.06
ord_001025,1,boleto,1,247.51
ord_001026,1,credit_card,10,65.15
ord_001027,1,credit_card,12,635.51
ord_001028,1,credit_card,1,347.49
ord_001029,1,credit_card,6,187.58
ord_001030,1,boleto,1,62.77
ord_001031,1,credit_card,12,225.27
ord_001032,1,credit_card,6,73.82
ord_001033,1,credit_card,4,105.26
ord_001034,1,credit_card,10,40.31
ord_001035,1,boleto,1,101.98
ord_001035,2,credit_card,6,151.83
ord_001036,1,credit_card,6,23.82
ord_001037,1,credit_card,2,80.31
ord_001038,1,credit_card,1,972.12
ord_001039,1,credit_card,4,284.33
ord_001040,1,boleto,1,113.98
ord_001041,1,voucher,1,158.65
ord_001042,1,boleto,1,1095.58
ord_001043,1,credit_card,2,141.2
ord_001044,1,credit_card,10,88.4
ord_001045,1,credit_card,4,78.13
ord_001046,1,credit_card,6,172.45
ord_001047,1,credit_card,6,44.96
ord_001048,1,boleto,1,199.97
ord_001049,1,credit_card,1,675.16
ord_001050,1,credit_card,3,40.22
ord_001051,1,credit_card,12,28.84
ord_001052,1,boleto,1,134.72
ord_001053,1,debit_card,1,39.36
ord_001054,1,credit_card,2,54.44
ord_001055,1,credit_card,12,103.57
ord_001056,1,credit_card,1,591.09
ord_001057,1,credit_card,1,530.95
ord_001058,1,credit_card,12,411.59
ord_001059,1,credit_card,3,125.13
ord_001060,1,credit_card,1,113.47
ord_001061,1,boleto,1,937.68
ord_001062,1,boleto,1,66.86
ord_001063,1,boleto,1,63.09
ord_001064,1,voucher,1,1021.73
ord_001065,1,credit_card,10,431.51
ord_001066,1,credit_card,10,176.67
ord_001067,1,credit_card,1,169.92
ord_001068,1,credit_card,6,552.16
ord_001069,1,credit_card,3,522.34
ord_001070,1,credit_card,4,616.34
ord_001071,1,credit_card,2,995.53
ord_001072,1,credit_card,10,1001.18
ord_001073,1,credit_card,12,48.23
ord_001074,1,boleto,1,23.78
ord_001075,1,credit_card,4,261.77
ord_001076,1,credit_card,2,51.3
ord_001077,1,credit_card,3,140.97
ord_001078,1,boleto,1,394.51
ord_001079,1,credit_card,2,117.37
ord_001080,1,credit_card,1,282.15
ord_001081,1,debit_card,1,39.23
ord_001082,1,credit_card,1,75.74
ord_001083,1,credit_card,10,669.24
ord_001084,1,credit_card,12,605.05
ord_001085,1,credit_card,6,52.36
ord_001085,2,credit_card,6,31.99
ord_001086,1,credit_card,12,43.65
ord_001087,1,credit_card,1,175.73
ord_001088,1,credit_card,2,2490.02
ord_001089,1,credit_card,12,14.35
ord_001089,2,credit_card,4,62.02
ord_001090,1,credit_card,6,390.51
ord_001091,1,boleto,1,98.19
ord_001092,1,credit_card,2,322.15
ord_001093,1,credit_card,1,121.42
ord_001094,1,credit_card,4,55.27
ord_001095,1,credit_card,12,629.0
ord_001096,1,boleto,1,41.81
ord_001097,1,credit_card,4,32.65
ord_001098,1,credit_card,12,729.86
ord_001099,1,credit_card,10,250.26
ord_001100,1,voucher,1,116.01
ord_001101,1,credit_card,2,67.52
ord_001102,1,boleto,1,54.72
ord_001103,1,debit_card,1,60.04
ord_001104,1,credit_card,6,735.9
ord_001105,1,credit_card,6,37.87
ord_001106,1,boleto,1,236.74
ord_001107,1,credit_card,10,34.67
ord_001108,1,credit_card,4,400.22
ord_001109,1,voucher,1,590.48
ord_001110,1,credit_card,12,426.4
ord_001111,1,credit_card,1,71.72
ord_001112,1,boleto,1,124.78
ord_001113,1,credit_card,3,998.0
ord_001114,1,credit_card,4,169.8
ord_001115,1,boleto,1,79.27
ord_001116,1,credit_card,4,824.76
ord_001117,1,boleto,1,203.45
ord_001118,1,credit_card,12,93.15
ord_001119,1,credit_card,10,280.11
ord_001120,1,credit_card,6,168.44
ord_001121,1,boleto,1,69.89
ord_001122,1,credit_card,3,3320.6
ord_001123,1,boleto,1,46.88
ord_001124,1,boleto,1,38.57
ord_001125,1,credit_card,1,325.42
ord_001126,1,credit_card,3,98.16
ord_001127,1,credit_card,1,114.67
ord_001128,1,credit_card,10,398.78
ord_001129,1,boleto,1,61.79
ord_001130,1,boleto,1,212.52
ord_001131,1,credit_card,12,112.18
ord_001132,1,credit_card,3,1112.23
ord_001133,1,credit_card,6,31.92
ord_001133,2,credit_card,2,105.09
ord_001134,1,credit_card,4,38.65
ord_001135,1,credit_card,1,47.12
ord_001136,1,credit_card,4,133.35
ord_001137,1,credit_card,6,60.64
ord_001138,1,credit_card,12,60.01
ord_001138,2,voucher,1,75.93
ord_001139,1,boleto,1,403.73
ord_001140,1,boleto,1,499.78
ord_001141,1,credit_card,1,37.93
ord_001142,1,boleto,1,940.65
ord_001143,1,credit_card,2,249.66
ord_001144,1,credit_card,2,57.15
ord_001145,1,boleto,1,162.14
ord_001146,1,credit_card,3,1115.25
ord_001147,1,boleto,1,548.28
ord_001148,1,credit_card,6,92.57
ord_001149,1,credit_card,10,62.1
ord_001150,1,voucher,1,71.01
ord_001151,1,credit_card,1,80.76
ord_001152,1,credit_card,12,287.29
ord_001153,1,credit_card,1,835.72
ord_001154,1,credit_card,6,54.23
ord_001155,1,credit_card,6,544.22
ord_001156,1,boleto,1,214.98
ord_001157,1,boleto,1,638.65
ord_001158,1,credit_card,2,1337.87
ord_001159,1,credit_card,2,83.64
ord_001160,1,credit_card,2,128.01
ord_001161,1,boleto,1,609.46
ord_001162,1,credit_card,6,197.34
ord_001163,1,voucher,1,938.2
ord_001164,1,credit_card,12,59.48
ord_001165,1,debit_card,1,82.51
ord_001166,1,credit_card,4,197.38
ord_001167,1,credit_card,3,64.69
ord_001168,1,credit_card,6,33.47
ord_001169,1,credit_card,12,2198.73
ord_001170,1,credit_card,2,1522.28
ord_001171,1,credit_card,2,62.63
ord_001172,1,boleto,1,83.36
ord_001173,1,credit_card,4,356.32
ord_001174,1,credit_card,6,127.87
ord_001175,1,credit_card,12,150.56
ord_001176,1,credit_card,10,226.58
ord_001177,1,boleto,1,937.07
ord_001178,1,credit_card,2,1392.9
ord_001179,1,credit_card,1,121.68
ord_001180,1,credit_card,1,337.48
ord_001181,1,credit_card,2,157.82
ord_001182,1,credit_card,2,1102.99
ord_001183,1,credit_card,3,111.54
ord_001184,1,boleto,1,514.76
ord_001185,1,boleto,1,199.15
ord_001186,1,debit_card,1,138.97
ord_001187,1,credit_card,6,608.47
ord_001188,1,voucher,1,1250.14
ord_001189,1,debit_card,1,71.37
ord_001190,1,boleto,1,49.6
ord_001191,1,credit_card,2,140.07
ord_001192,1,voucher,1,111.06
ord_001193,1,boleto,1,211.41
ord_001194,1,boleto,1,218.3
ord_001195,1,credit_card,2,111.06
ord_001196,1,boleto,1,269.41
ord_001197,1,credit_card,10,1107.51
ord_001198,1,credit_card,3,581.48
ord_001199,1,credit_card,3,214.07
ord_001200,1,credit_card,3,515.8
ord_001201,1,credit_card,4,115.47
ord_001202,1,boleto,1,632.88
ord_001203,1,credit_card,3,213.15
ord_001203,2,credit_card,12,182.77
ord_001204,1,credit_card,12,157.13
ord_001205,1,credit_card,3,36.79
ord_001205,2,credit_card,2,314.13
ord_001206,1,credit_card,10,193.84
ord_001207,1,boleto,1,949.75
ord_001208,1,boleto,1,99.77
ord_001209,1,debit_card,1,59.54
ord_001210,1,debit_card,1,695.87
ord_001211,1,credit_card,3,148.0
ord_001212,1,credit_card,3,561.71
ord_001213,1,voucher,1,66.3
ord_001214,1,boleto,1,1084.86
ord_001215,1,boleto,1,76.39
ord_001216,1,credit_card,3,561.73
ord_001217,1,credit_card,4,1888.01
ord_001218,1,boleto,1,51.27
ord_001219,1,credit_card,12,826.26
ord_001220,1,boleto,1,597.03
ord_001221,1,credit_card,2,158.15
ord_001222,1,credit_card,6,97.91
ord_001223,1,voucher,1,825.63
ord_001224,1,credit_card,3,473.65
ord_001225,1,credit_card,10,502.62
ord_001226,1,credit_card,2,547.08
ord_001227,1,credit_card,1,245.1
ord_001228,1,credit_card,3,486.75
ord_001229,1,credit_card,1,70.25
ord_001230,1,boleto,1,282.44
ord_001231,1,credit_card,2,35.27
ord_001231,2,credit_card,4,102.01
ord_001232,1,credit_card,12,603.87
ord_001233,1,credit_card,3,1003.13
ord_001234,1,credit_card,2,195.39
ord_001235,1,credit_card,6,73.67
ord_001236,1,boleto,1,1197.59
ord_001237,1,credit_card,2,132.35
ord_001238,1,credit_card,2,407.79
ord_001239,1,credit_card,12,627.83
ord_001240,1,credit_card,10,463.0
ord_001241,1,voucher,1,151.81
ord_001242,1,credit_card,12,619.29
ord_001243,1,credit_card,10,731.38
ord_001244,1,boleto,1,197.2
ord_001245,1,credit_card,1,518.73
ord_001246,1,credit_card,10,268.19
ord_001247,1,boleto,1,267.5
ord_001248,1,credit_card,1,64.23
ord_001249,1,credit_card,1,112.52
ord_001250,1,credit_card,2,36.0
ord_001251,1,credit_card,4,125.78
ord_001252,1,credit_card,10,242.0
ord_001253,1,credit_card,6,735.29
ord_001254,1,credit_card,12,194.99
ord_001255,1,credit_card,3,83.4
ord_001256,1,credit_card,10,414.77
ord_001257,1,credit_card,12,171.29
ord_001258,1,credit_card,10,400.25
ord_001259,1,credit_card,6,773.25
ord_001260,1,credit_card,4,548.47
ord_001260,2,credit_card,3,5.02
ord_001261,1,boleto,1,1325.69
ord_001262,1,boleto,1,215.27
ord_001263,1,credit_card,4,599.64
ord_001264,1,boleto,1,24.81
ord_001265,1,debit_card,1,249.5
ord_001266,1,boleto,1,41.76
ord_001267,1,boleto,1,1104.15
ord_001268,1,credit_card,4,91.05
ord_001269,1,credit_card,6,272.52
ord_001270,1,credit_card,1,525.87
ord_001270,2,credit_card,12,100.43
ord_001271,1,credit_card,12,63.04
ord_001272,1,debit_card,1,307.14
ord_001273,1,boleto,1,103.2
ord_001274,1,boleto,1,1332.61
ord_001275,1,credit_card,12,1095.5
ord_001276,1,credit_card,1,603.73
ord_001277,1,credit_card,1,283.6
ord_001278,1,credit_card,12,90.97
ord_001279,1,credit_card,1,578.04
ord_001279,2,boleto,1,523.71
ord_001280,1,credit_card,10,236.94
ord_001281,1,credit_card,3,2465.29
ord_001282,1,credit_card,1,122.56
ord_001283,1,credit_card,10,82.88
ord_001284,1,boleto,1,176.52
ord_001285,1,credit_card,3,451.93
ord_001286,1,credit_card,4,30.03
ord_001287,1,credit_card,1,252.76
ord_001288,1,credit_card,2,114.73
ord_001289,1,credit_card,3,53.57
ord_001290,1,credit_card,6,72.7
ord_001291,1,boleto,1,56.96
ord_001292,1,debit_card,1,314.1
ord_001293,1,boleto,1,478.8
ord_001294,1,boleto,1,159.81
ord_001295,1,credit_card,12,93.31
ord_001295,2,credit_card,6,61.99
ord_001296,1,credit_card,3,175.35
ord_001297,1,credit_card,10,223.89
ord_001298,1,boleto,1,695.25
ord_001299,1,credit_card,10,1008.97
ord_001299,2,boleto,1,374.45
ord_001300,1,credit_card,6,162.9
ord_001301,1,credit_card,6,637.77
ord_001302,1,credit_card,12,36.29
ord_001303,1,boleto,1,117.62
ord_001304,1,credit_card,6,46.68
ord_001305,1,credit_card,12,330.82
