return_id,order_id,product_id,return_reason,return_date,return_status
ret_000353,ord_008638,prd_00014,wrong_item,2024-05-03 11:12:50,approved
ret_000354,ord_008658,prd_00126,defective,2024-05-09 17:49:15,approved
ret_000355,ord_008673,prd_02335,defective,2024-05-14 22:51:36,approved
ret_000356,ord_008677,prd_00002,defective,2024-05-16 23:28:52,rejected
ret_000357,ord_008704,prd_00213,unsatisfied,2024-05-08 08:20:01,approved
ret_000358,ord_008708,prd_01088,wrong_item,2024-05-08 10:04:43,approved
ret_000359,ord_008719,prd_01614,defective,2024-05-10 13:07:46,approved
ret_000360,ord_008723,prd_00001,delayed_delivery,2024-05-23 13:58:47,approved
ret_000361,ord_008729,prd_00016,unsatisfied,2024-05-20 15:40:16,approved
ret_000362,ord_008746,prd_00309,defective,2024-05-05 23:37:27,approved
ret_000363,ord_008770,prd_00002,defective,2024-05-26 04:40:26,approved
ret_000364,ord_008784,prd_00002,wrong_item,2024-05-20 09:08:22,rejected
ret_000365,ord_008803,prd_00014,defective,2024-05-15 12:55:13,approved
ret_000366,ord_008809,prd_00002,wrong_item,2024-05-12 14:43:57,pending
ret_000367,ord_008852,prd_00048,wrong_item,2024-05-14 23:46:11,approved
ret_000368,ord_008874,prd_00380,defective,2024-05-20 04:11:36,approved
ret_000369,ord_008881,prd_00060,defective,2024-05-11 05:34:44,approved
ret_000370,ord_008956,prd_00220,delayed_delivery,2024-05-11 19:31:49,approved
ret_000371,ord_008984,prd_00009,wrong_item,2024-05-28 01:28:26,approved
ret_000372,ord_008991,prd_00014,defective,2024-05-06 03:15:38,pending
ret_000373,ord_009004,prd_00606,unsatisfied,2024-05-07 05:41:59,approved
ret_000374,ord_009047,prd_00005,unsatisfied,2024-05-20 18:23:06,approved
ret_000375,ord_009073,prd_00001,delayed_delivery,2024-05-23 02:29:56,approved
ret_000376,ord_009120,prd_00002,wrong_item,2024-05-16 16:59:08,approved
ret_000377,ord_009140,prd_00920,wrong_item,2024-06-02 03:08:13,approved
ret_000378,ord_009156,prd_00322,unsatisfied,2024-05-17 06:25:59,approved
ret_000379,ord_009166,prd_00007,unsatisfied,2024-05-14 09:30:18,approved
ret_000380,ord_009175,prd_00239,defective,2024-05-30 13:19:11,approved
ret_000381,ord_009186,prd_00002,unsatisfied,2024-05-09 17:58:03,approved
ret_000382,ord_009207,prd_00009,unsatisfied,2024-05-21 01:33:34,rejected
ret_000383,ord_009228,prd_00001,delayed_delivery,2024-05-21 07:08:32,approved
ret_000384,ord_009239,prd_00331,unsatisfied,2024-05-29 10:02:12,approved
ret_000385,ord_009275,prd_00001,defective,2024-05-17 21:11:56,approved
ret_000386,ord_009285,prd_00670,wrong_item,2024-05-15 01:22:50,pending
ret_000387,ord_009309,prd_00003,defective,2024-05-18 07:38:51,approved
ret_000388,ord_009317,prd_00386,unsatisfied,2024-05-25 13:21:11,approved
ret_000389,ord_009335,prd_00001,wrong_item,2024-06-04 17:38:45,approved
ret_000390,ord_009360,prd_00891,unsatisfied,2024-05-14 01:39:33,approved
ret_000391,ord_009371,prd_00040,unsatisfied,2024-06-02 04:38:18,approved
ret_000392,ord_009381,prd_00001,defective,2024-05-13 08:13:17,approved
ret_000393,ord_009383,prd_00002,defective,2024-05-23 08:25:18,approved
ret_000394,ord_009401,prd_00059,unsatisfied,2024-05-17 12:51:20,approved
ret_000395,ord_009407,prd_00283,wrong_item,2024-05-26 14:56:11,rejected
ret_000396,ord_009424,prd_00002,defective,2024-05-15 18:56:44,approved
ret_000397,ord_009428,prd_00028,defective,2024-05-29 19:25:20,approved
ret_000398,ord_009451,prd_00192,delayed_delivery,2024-05-13 23:04:30,rejected
ret_000399,ord_009453,prd_00660,wrong_item,2024-05-25 23:10:14,pending
ret_000400,ord_009461,prd_02138,defective,2024-05-29 01:38:24,approved
ret_000401,ord_009496,prd_00066,unsatisfied,2024-06-04 11:37:50,approved
ret_000402,ord_009507,prd_00035,unsatisfied,2024-05-24 13:07:11,approved
ret_000403,ord_009543,prd_00021,defective,2024-05-30 20:24:50,approved
ret_000404,ord_009545,prd_00155,defective,2024-06-02 20:50:29,approved
ret_000405,ord_009600,prd_00001,wrong_item,2024-05-24 07:11:00,approved
ret_000406,ord_009626,prd_00009,defective,2024-06-02 13:54:18,approved
ret_000407,ord_009643,prd_00001,delayed_delivery,2024-06-01 17:30:14,approved
ret_000408,ord_009654,prd_00005,defective,2024-05-18 19:50:41,approved
ret_000409,ord_009681,prd_02265,unsatisfied,2024-06-02 02:03:53,pending
ret_000410,ord_009758,prd_00022,wrong_item,2024-05-20 23:57:32,approved
ret_000411,ord_009789,prd_00153,defective,2024-05-24 11:37:33,approved
ret_000412,ord_009824,prd_00001,wrong_item,2024-05-15 23:18:31,approved
ret_000413,ord_009825,prd_00006,delayed_delivery,2024-05-15 23:27:53,approved
ret_000414,ord_009876,prd_00029,delayed_delivery,2024-05-25 12:27:31,approved
ret_000415,ord_009885,prd_00011,unsatisfied,2024-06-02 16:55:42,approved
ret_000416,ord_009888,prd_00117,unsatisfied,2024-06-09 17:21:57,approved
ret_000417,ord_009917,prd_01920,unsatisfied,2024-05-30 02:36:42,approved
ret_000418,ord_009976,prd_00041,defective,2024-05-30 00:37:30,pending
ret_000419,ord_010112,prd_02045,unsatisfied,2024-06-10 11:24:06,approved
ret_000420,ord_010134,prd_00025,defective,2024-05-21 16:31:37,approved
ret_000421,ord_010134,prd_00913,wrong_item,2024-06-06 16:31:37,approved
ret_000422,ord_010152,prd_00001,defective,2024-06-02 21:49:53,approved
ret_000423,ord_010161,prd_01101,defective,2024-05-24 01:15:39,approved
ret_000424,ord_010162,prd_00001,unsatisfied,2024-06-01 01:31:23,approved
ret_000425,ord_010163,prd_00007,defective,2024-06-11 01:33:01,approved
ret_000426,ord_010179,prd_00179,unsatisfied,2024-06-03 04:00:18,approved
ret_000427,ord_010234,prd_02296,defective,2024-06-12 16:42:23,approved
ret_000428,ord_010257,prd_00012,unsatisfied,2024-06-13 21:32:09,approved
ret_000429,ord_010284,prd_00233,defective,2024-06-07 03:32:16,rejected
ret_000430,ord_010296,prd_00743,wrong_item,2024-05-26 06:39:13,approved
ret_000431,ord_010313,prd_00057,defective,2024-05-26 11:31:13,rejected
ret_000432,ord_010339,prd_00008,defective,2024-06-04 22:09:22,approved
ret_000433,ord_010454,prd_00094,defective,2024-06-11 15:51:27,approved
ret_000434,ord_010478,prd_00137,defective,2024-05-24 00:31:16,approved
ret_000435,ord_010522,prd_00338,delayed_delivery,2024-05-25 13:09:16,pending
ret_000436,ord_010522,prd_00540,wrong_item,2024-05-28 13:09:16,approved
ret_000437,ord_010589,prd_00001,unsatisfied,2024-05-27 08:44:21,approved
ret_000438,ord_010613,prd_00182,unsatisfied,2024-06-09 14:09:42,approved
ret_000439,ord_010643,prd_00112,wrong_item,2024-06-09 19:17:57,approved
ret_000440,ord_010683,prd_00074,wrong_item,2024-05-28 07:21:32,rejected
ret_000441,ord_010687,prd_00101,unsatisfied,2024-05-31 08:08:31,approved
ret_000442,ord_010693,prd_01414,defective,2024-05-26 08:55:37,approved
ret_000443,ord_010695,prd_00002,defective,2024-06-16 09:07:20,approved
ret_000444,ord_010727,prd_00180,defective,2024-06-04 16:15:51,rejected
ret_000445,ord_010797,prd_00362,defective,2024-05-31 08:15:38,approved
ret_000446,ord_010803,prd_00064,defective,2024-05-27 09:02:58,approved
ret_000447,ord_010853,prd_00007,wrong_item,2024-06-04 19:30:18,approved
ret_000448,ord_010893,prd_00010,defective,2024-06-18 06:05:55,approved
ret_000449,ord_010950,prd_00441,wrong_item,2024-06-04 01:26:57,approved
ret_000450,ord_010955,prd_01644,wrong_item,2024-06-06 03:14:08,approved
ret_000451,ord_010979,prd_00011,defective,2024-06-07 09:29:34,approved
ret_000452,ord_011014,prd_00033,unsatisfied,2024-06-03 21:29:43,rejected
ret_000453,ord_011017,prd_00003,wrong_item,2024-06-22 22:46:04,approved
ret_000454,ord_011073,prd_00008,defective,2024-06-15 18:00:30,approved
ret_000455,ord_011109,prd_02426,defective,2024-06-13 05:59:28,approved
ret_000456,ord_011137,prd_00075,unsatisfied,2024-06-05 16:24:06,approved
ret_000457,ord_011191,prd_00090,unsatisfied,2024-06-22 04:36:10,approved
ret_000458,ord_011229,prd_00064,defective,2024-06-19 13:59:40,approved
ret_000459,ord_011247,prd_00391,unsatisfied,2024-06-14 17:27:12,approved
ret_000460,ord_011300,prd_00001,defective,2024-06-03 03:25:52,approved
ret_000461,ord_011366,prd_00322,defective,2024-06-02 15:57:15,approved
ret_000462,ord_011405,prd_00001,unsatisfied,2024-06-15 00:07:53,rejected
ret_000463,ord_011405,prd_00001,wrong_item,2024-06-16 00:07:53,approved
ret_000464,ord_011437,prd_01464,delayed_delivery,2024-06-15 07:11:19,approved
ret_000465,ord_011442,prd_00006,unsatisfied,2024-06-26 08:40:12,approved
ret_000466,ord_011453,prd_00011,delayed_delivery,2024-06-04 11:30:51,approved
ret_000467,ord_011483,prd_00389,delayed_delivery,2024-06-16 18:24:10,approved
ret_000468,ord_011564,prd_00489,unsatisfied,2024-06-22 20:33:46,approved
ret_000469,ord_011570,prd_00615,unsatisfied,2024-06-18 22:09:16,approved
ret_000470,ord_011577,prd_01561,wrong_item,2024-06-18 23:49:35,approved
ret_000471,ord_011630,prd_00073,wrong_item,2024-06-12 19:15:50,approved
ret_000472,ord_011630,prd_00332,wrong_item,2024-06-18 19:15:50,approved
ret_000473,ord_011643,prd_00014,unsatisfied,2024-06-12 23:03:48,approved
ret_000474,ord_011667,prd_00001,unsatisfied,2024-07-01 05:44:30,approved
ret_000475,ord_011695,prd_00012,defective,2024-07-01 14:18:20,rejected
ret_000476,ord_011752,prd_00024,defective,2024-06-28 05:38:03,pending
ret_000477,ord_011779,prd_00006,defective,2024-06-22 17:27:38,approved
ret_000478,ord_011806,prd_00066,defective,2024-07-01 00:33:34,approved
ret_000479,ord_011831,prd_00048,defective,2024-06-21 05:06:16,approved
ret_000480,ord_011902,prd_00005,defective,2024-06-27 22:07:49,approved
ret_000481,ord_011965,prd_00672,unsatisfied,2024-07-03 11:15:13,approved
ret_000482,ord_011979,prd_00847,unsatisfied,2024-06-28 13:50:47,approved
ret_000483,ord_011986,prd_00089,unsatisfied,2024-06-16 14:43:51,approved
ret_000484,ord_012018,prd_00005,unsatisfied,2024-06-13 23:57:51,approved
ret_000485,ord_012086,prd_00001,unsatisfied,2024-06-23 14:38:44,approved
ret_000486,ord_012122,prd_00011,defective,2024-06-15 21:20:14,approved
ret_000487,ord_012176,prd_00024,unsatisfied,2024-06-19 16:06:38,approved
ret_000488,ord_012199,prd_00001,unsatisfied,2024-07-06 21:08:23,approved
ret_000489,ord_012220,prd_00009,wrong_item,2024-06-18 05:09:32,approved
ret_000490,ord_012240,prd_00022,unsatisfied,2024-07-01 09:13:54,rejected
ret_000491,ord_012248,prd_00002,delayed_delivery,2024-06-20 12:55:10,approved
ret_000492,ord_012312,prd_00150,delayed_delivery,2024-06-15 13:18:43,approved
ret_000493,ord_012337,prd_00003,wrong_item,2024-06-26 22:12:21,approved
ret_000494,ord_012358,prd_00010,wrong_item,2024-06-27 05:49:10,approved
ret_000495,ord_012371,prd_00074,defective,2024-07-05 09:28:50,approved
ret_000496,ord_012371,prd_00001,defective,2024-07-05 09:28:50,approved
ret_000497,ord_012382,prd_00673,defective,2024-06-26 12:23:40,approved
ret_000498,ord_012413,prd_00062,defective,2024-06-20 22:29:56,approved
ret_000499,ord_012414,prd_01041,defective,2024-07-06 22:30:16,approved
ret_000500,ord_012419,prd_00346,unsatisfied,2024-06-27 23:48:04,approved
ret_000501,ord_012435,prd_00791,wrong_item,2024-06-17 03:58:46,approved
ret_000502,ord_012490,prd_00007,defective,2024-06-15 15:37:40,approved
ret_000503,ord_012530,prd_00010,defective,2024-07-02 01:22:35,pending
ret_000504,ord_012537,prd_01631,wrong_item,2024-07-02 02:54:56,approved
ret_000505,ord_012542,prd_00529,defective,2024-07-02 04:22:29,approved
ret_000506,ord_012550,prd_00016,delayed_delivery,2024-07-04 05:59:15,approved
ret_000507,ord_012555,prd_00424,unsatisfied,2024-06-16 07:56:55,pending
ret_000508,ord_012578,prd_00001,unsatisfied,2024-07-09 13:11:46,approved
ret_000509,ord_012581,prd_00039,delayed_delivery,2024-06-21 13:35:53,pending
ret_000510,ord_012583,prd_00773,defective,2024-07-06 13:38:18,approved
ret_000511,ord_012679,prd_00006,defective,2024-06-25 09:01:39,pending
ret_000512,ord_012711,prd_00209,defective,2024-06-26 14:48:54,approved
ret_000513,ord_012715,prd_00197,unsatisfied,2024-06-27 16:00:11,approved
ret_000514,ord_012735,prd_00968,unsatisfied,2024-06-24 19:56:49,approved
ret_000515,ord_012746,prd_00004,defective,2024-07-06 21:50:09,approved
ret_000516,ord_012757,prd_02422,defective,2024-06-30 23:37:07,approved
ret_000517,ord_012764,prd_00057,wrong_item,2024-07-10 00:57:19,approved
ret_000518,ord_012767,prd_00335,wrong_item,2024-06-30 02:09:33,approved
ret_000519,ord_012772,prd_00006,unsatisfied,2024-07-06 03:31:25,approved
ret_000520,ord_012782,prd_00205,defective,2024-06-19 07:59:54,approved
ret_000521,ord_012818,prd_00001,unsatisfied,2024-06-26 20:36:35,approved
ret_000522,ord_012831,prd_01955,defective,2024-06-24 02:05:25,approved
ret_000523,ord_012860,prd_00002,delayed_delivery,2024-06-28 14:17:56,approved
ret_000524,ord_012976,prd_00001,defective,2024-07-01 05:15:51,approved
ret_000525,ord_012978,prd_00857,wrong_item,2024-06-29 06:16:32,approved
ret_000526,ord_012987,prd_01901,wrong_item,2024-07-04 07:55:19,approved
ret_000527,ord_012999,prd_00241,defective,2024-06-25 09:41:52,approved
ret_000528,ord_013077,prd_00006,unsatisfied,2024-07-03 02:29:28,approved
ret_000529,ord_013079,prd_00075,wrong_item,2024-07-11 02:45:07,approved
ret_000530,ord_013086,prd_00001,wrong_item,2024-07-03 03:42:00,approved
ret_000531,ord_013112,prd_00200,unsatisfied,2024-06-26 09:44:50,approved
ret_000532,ord_013119,prd_00255,wrong_item,2024-06-24 10:48:15,rejected
ret_000533,ord_013121,prd_00599,unsatisfied,2024-06-30 11:02:49,approved
ret_000534,ord_013138,prd_02027,unsatisfied,2024-07-10 13:40:20,rejected
ret_000535,ord_013174,prd_00001,wrong_item,2024-07-08 21:31:03,approved
ret_000536,ord_013187,prd_00072,defective,2024-07-07 01:20:22,approved
ret_000537,ord_013195,prd_02481,defective,2024-07-01 02:36:33,approved
ret_000538,ord_013218,prd_00002,wrong_item,2024-06-28 09:23:05,approved
ret_000539,ord_013246,prd_01885,unsatisfied,2024-07-07 17:19:51,pending
ret_000540,ord_013260,prd_00006,defective,2024-07-02 19:42:58,approved
ret_000541,ord_013276,prd_00014,wrong_item,2024-06-28 23:13:48,approved
ret_000542,ord_013280,prd_00006,wrong_item,2024-07-18 23:35:30,pending
ret_000543,ord_013312,prd_00669,defective,2024-07-03 07:56:47,rejected
ret_000544,ord_013313,prd_00262,unsatisfied,2024-07-05 08:36:02,approved
ret_000545,ord_013320,prd_00001,delayed_delivery,2024-07-08 09:13:52,approved
ret_000546,ord_013331,prd_00004,wrong_item,2024-07-01 11:47:17,approved
ret_000547,ord_013334,prd_01172,defective,2024-07-01 12:25:08,approved
ret_000548,ord_013376,prd_00635,defective,2024-06-28 23:42:52,approved
ret_000549,ord_013407,prd_00428,wrong_item,2024-07-07 08:14:08,approved
ret_000550,ord_013414,prd_01742,wrong_item,2024-07-17 10:14:36,approved
ret_000551,ord_013418,prd_00340,defective,2024-07-03 10:50:10,approved
ret_000552,ord_013448,prd_00675,defective,2024-07-01 18:47:42,rejected
ret_000553,ord_013454,prd_00410,defective,2024-07-06 21:20:00,approved
ret_000554,ord_013473,prd_00002,wrong_item,2024-07-13 03:03:07,approved
ret_000555,ord_013476,prd_02488,wrong_item,2024-07-08 03:30:09,approved
ret_000556,ord_013516,prd_01291,defective,2024-07-05 17:57:31,approved
ret_000557,ord_013560,prd_00249,defective,2024-06-30 09:55:31,approved
ret_000558,ord_013580,prd_00001,unsatisfied,2024-06-27 15:08:43,approved
ret_000559,ord_013604,prd_01760,unsatisfied,2024-07-12 19:58:38,approved
ret_000560,ord_013618,prd_00058,unsatisfied,2024-07-23 01:21:35,approved
ret_000561,ord_013627,prd_00854,wrong_item,2024-07-10 05:06:56,approved
ret_000562,ord_013648,prd_00076,defective,2024-07-16 13:51:33,approved
ret_000563,ord_013713,prd_01544,defective,2024-07-05 05:34:32,approved
ret_000564,ord_013765,prd_00001,unsatisfied,2024-07-11 16:26:11,approved
ret_000565,ord_013768,prd_00002,unsatisfied,2024-07-11 18:09:41,rejected
ret_000566,ord_013810,prd_00452,defective,2024-06-30 04:25:25,rejected
ret_000567,ord_013815,prd_01951,wrong_item,2024-07-14 05:12:56,rejected
ret_000568,ord_013821,prd_00007,wrong_item,2024-07-22 06:36:20,rejected
ret_000569,ord_013840,prd_00005,defective,2024-07-25 10:17:05,approved
ret_000570,ord_013866,prd_00411,unsatisfied,2024-07-23 17:21:34,approved
ret_000571,ord_013869,prd_00001,wrong_item,2024-07-23 18:55:11,pending
ret_000572,ord_013878,prd_00587,wrong_item,2024-07-16 21:48:26,approved
ret_000573,ord_013896,prd_00255,defective,2024-07-19 03:41:40,approved
ret_000574,ord_013908,prd_00040,wrong_item,2024-07-10 06:44:04,approved
ret_000575,ord_013915,prd_00001,wrong_item,2024-07-21 07:42:58,approved
ret_000576,ord_013951,prd_00215,defective,2024-07-26 16:32:05,approved
ret_000577,ord_014044,prd_00535,wrong_item,2024-07-02 16:40:58,rejected
ret_000578,ord_014103,prd_00057,wrong_item,2024-07-26 09:49:24,approved
ret_000579,ord_014125,prd_00001,delayed_delivery,2024-07-10 19:17:38,rejected
ret_000580,ord_014131,prd_00033,unsatisfied,2024-07-21 20:05:57,approved
ret_000581,ord_014149,prd_00013,delayed_delivery,2024-07-06 00:50:54,approved
ret_000582,ord_014169,prd_00016,wrong_item,2024-07-20 05:31:31,approved
ret_000583,ord_014174,prd_00003,defective,2024-07-08 07:06:29,approved
ret_000584,ord_014189,prd_00001,wrong_item,2024-07-19 09:28:10,approved
ret_000585,ord_014313,prd_00050,unsatisfied,2024-07-30 23:55:06,rejected
ret_000586,ord_014337,prd_00972,defective,2024-07-21 04:25:51,approved
ret_000587,ord_014341,prd_00003,delayed_delivery,2024-07-17 05:56:49,approved
ret_000588,ord_014346,prd_01651,unsatisfied,2024-07-26 06:22:28,approved
ret_000589,ord_014350,prd_00564,unsatisfied,2024-07-31 06:39:47,approved
ret_000590,ord_014390,prd_00489,unsatisfied,2024-07-30 13:01:58,approved
ret_000591,ord_014426,prd_00966,delayed_delivery,2024-07-11 21:17:31,pending
ret_000592,ord_014444,prd_00006,defective,2024-07-18 02:16:40,approved
ret_000593,ord_014487,prd_00424,wrong_item,2024-07-13 09:24:51,approved
ret_000594,ord_014496,prd_00004,defective,2024-07-15 11:08:39,approved
ret_000595,ord_014499,prd_02080,unsatisfied,2024-07-11 12:01:08,approved
ret_000596,ord_014512,prd_00308,defective,2024-07-17 17:14:03,approved
ret_000597,ord_014522,prd_00203,defective,2024-07-18 20:37:19,approved
ret_000598,ord_014532,prd_00002,unsatisfied,2024-07-24 22:39:12,approved
ret_000599,ord_014535,prd_00560,unsatisfied,2024-07-14 22:54:35,approved
ret_000600,ord_014579,prd_00399,unsatisfied,2024-07-29 06:38:48,approved
ret_000601,ord_014585,prd_00961,wrong_item,2024-07-27 08:39:54,approved
ret_000602,ord_014611,prd_00002,unsatisfied,2024-07-25 13:57:17,approved
ret_000603,ord_014630,prd_00074,defective,2024-07-10 18:07:15,approved
ret_000604,ord_014658,prd_00007,defective,2024-07-10 01:26:56,approved
ret_000605,ord_014679,prd_01936,wrong_item,2024-07-17 08:26:13,approved
ret_000606,ord_014686,prd_00003,wrong_item,2024-07-14 10:22:20,approved
ret_000607,ord_014701,prd_00002,wrong_item,2024-07-21 13:42:14,approved
ret_000608,ord_014726,prd_00002,wrong_item,2024-07-12 20:17:02,approved
ret_000609,ord_014824,prd_02268,unsatisfied,2024-07-11 01:02:48,approved
ret_000610,ord_014829,prd_00041,unsatisfied,2024-07-24 02:11:52,approved
ret_000611,ord_014842,prd_00569,unsatisfied,2024-07-30 06:39:42,approved
ret_000612,ord_014850,prd_00001,defective,2024-07-21 08:50:57,approved
ret_000613,ord_014853,prd_00002,unsatisfied,2024-07-26 09:23:29,approved
ret_000614,ord_014871,prd_00001,defective,2024-07-18 17:00:25,rejected
ret_000615,ord_014897,prd_01301,wrong_item,2024-07-29 01:08:59,approved
ret_000616,ord_014921,prd_00014,wrong_item,2024-08-03 07:46:23,rejected
ret_000617,ord_014933,prd_01588,wrong_item,2024-07-17 11:11:05,rejected
ret_000618,ord_014940,prd_00002,defective,2024-08-06 13:09:01,approved
ret_000619,ord_014957,prd_00007,wrong_item,2024-08-06 18:52:07,approved
ret_000620,ord_014977,prd_00002,unsatisfied,2024-07-19 01:45:38,approved
ret_000621,ord_015009,prd_00002,defective,2024-07-30 09:14:00,approved
