product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_base_price
prd_01791,telephony,59,716,3,13994,12,31,59,576.06
prd_01792,housewares,48,744,2,566,60,52,50,33.99
prd_01793,electronics,38,683,4,7193,86,14,54,406.41
prd_01794,automotive,53,749,5,14757,71,41,60,356.82
prd_01795,electronics,40,904,6,7200,43,12,14,292.75
prd_01796,books_stationery,23,700,7,13918,17,31,18,39.34
prd_01797,fashion_clothing,29,669,4,7980,26,46,68,22.61
prd_01798,sports_leisure,41,950,3,4506,85,67,62,209.03
prd_01799,books_stationery,51,322,8,12024,11,34,45,42.93
prd_01800,fashion_clothing,29,103,6,6629,74,35,70,39.21
prd_01801,electronics,60,680,2,8330,28,72,14,139.5
prd_01802,electronics,48,579,5,10686,48,14,78,393.35
prd_01803,fashion_clothing,51,190,4,12243,23,19,71,96.5
prd_01804,fashion_clothing,27,845,4,14002,80,32,55,99.77
prd_01805,telephony,30,665,3,2159,13,5,14,934.57
prd_01806,computers_accessories,44,986,5,1691,63,39,68,132.49
prd_01807,computers_accessories,42,410,1,4113,70,25,31,1422.33
prd_01808,fashion_shoes,42,997,7,10484,73,19,66,85.76
prd_01809,housewares,34,725,5,7443,72,78,18,83.09
prd_01810,electronics,28,822,2,13199,79,22,47,658.27
prd_01811,computers_accessories,58,706,2,7850,51,8,52,956.45
prd_01812,computers_accessories,58,828,5,6056,38,61,31,195.31
prd_01813,telephony,36,600,3,3432,39,61,69,560.3
prd_01814,sports_leisure,34,601,2,4378,78,14,59,129.7
prd_01815,electronics,53,131,8,12457,54,37,44,197.84
prd_01816,books_stationery,48,510,6,14939,14,41,77,9.79
prd_01817,health_perfumery,35,819,3,5394,41,50,60,65.65
prd_01818,automotive,49,182,7,14466,22,14,75,71.33
prd_01819,fashion_clothing,36,139,1,9240,39,61,51,107.89
prd_01820,fashion_shoes,46,967,2,1985,36,9,35,72.31
prd_01821,housewares,54,892,2,13611,25,49,52,122.53
prd_01822,computers_accessories,56,875,6,10077,52,71,67,787.05
prd_01823,housewares,23,968,8,5039,53,26,59,79.71
prd_01824,fashion_clothing,28,638,4,9061,16,19,56,90.62
prd_01825,telephony,57,168,7,10755,64,5,17,168.26
prd_01826,automotive,22,799,1,12416,77,45,17,370.15
prd_01827,electronics,52,325,3,7124,53,43,62,263.83
prd_01828,fashion_shoes,50,465,1,318,10,60,54,88.13
prd_01829,housewares,44,380,3,11794,62,71,54,92.97
prd_01830,telephony,23,715,7,7494,53,54,52,966.01
prd_01831,beauty_cosmetics,33,525,3,7145,31,14,68,10.44
prd_01832,sports_leisure,28,490,7,3494,56,13,10,137.92
prd_01833,electronics,28,613,5,12483,93,56,62,194.04
prd_01834,sports_leisure,30,688,7,7273,14,69,17,130.04
prd_01835,fashion_shoes,41,600,8,12671,27,53,31,101.34
prd_01836,office_furniture,46,461,8,6956,56,19,23,427.48
prd_01837,fashion_clothing,55,970,2,13113,48,43,54,18.42
prd_01838,home_appliances,49,425,7,5855,40,16,78,973.55
prd_01839,electronics,45,494,1,10097,48,60,51,485.69
prd_01840,computers_accessories,51,433,6,3722,39,47,12,1410.1
prd_01841,office_furniture,43,109,7,12533,90,57,20,497.46
prd_01842,electronics,52,721,1,5720,77,71,31,294.63
prd_01843,electronics,51,503,3,9131,74,27,19,295.3
prd_01844,fashion_shoes,50,114,3,1191,87,51,70,73.41
prd_01845,telephony,49,233,4,4608,73,22,63,87.12
prd_01846,fashion_shoes,48,524,1,1759,17,54,32,140.9
prd_01847,telephony,41,359,7,7009,10,11,34,991.28
prd_01848,sports_leisure,23,450,1,1401,36,79,24,151.35
prd_01849,telephony,59,212,8,746,16,77,61,576.52
prd_01850,housewares,53,657,5,14680,92,20,71,34.91
prd_01851,fashion_shoes,27,508,8,11192,86,34,36,33.89
prd_01852,fashion_clothing,21,527,7,12074,69,10,37,26.11
prd_01853,toys,51,882,1,8723,42,46,72,139.72
prd_01854,housewares,56,956,3,7089,32,45,60,90.41
prd_01855,automotive,30,787,4,4694,98,38,68,196.47
prd_01856,computers_accessories,43,431,6,14586,14,72,47,704.21
prd_01857,toys,21,862,6,14699,44,29,28,142.71
prd_01858,garden_tools,33,648,8,14047,59,66,14,204.89
prd_01859,electronics,59,627,6,13619,79,70,30,377.34
prd_01860,home_appliances,32,197,6,6448,44,42,13,898.66
prd_01861,fashion_clothing,58,981,4,9607,60,60,17,84.35
prd_01862,home_appliances,40,140,8,11732,71,44,31,299.95
prd_01863,toys,47,755,8,13132,87,31,58,27.78
prd_01864,computers_accessories,27,944,2,1534,47,52,14,1442.5
prd_01865,toys,56,332,1,3025,44,67,63,96.52
prd_01866,home_appliances,53,712,8,650,70,33,32,664.1
prd_01867,home_appliances,55,583,5,12542,66,6,11,261.26
prd_01868,electronics,47,678,1,1172,89,39,11,175.22
prd_01869,home_appliances,56,567,5,5889,99,23,56,940.75
prd_01870,fashion_clothing,46,500,8,4923,38,65,46,113.97
prd_01871,sports_leisure,21,747,5,7041,40,17,30,170.24
prd_01872,housewares,40,384,8,13361,65,69,73,76.1
prd_01873,telephony,55,386,5,11444,10,30,68,859.14
prd_01874,beauty_cosmetics,23,529,8,6989,25,19,40,83.24
prd_01875,fashion_clothing,55,758,5,1528,78,40,34,27.26
prd_01876,home_appliances,33,479,4,4316,59,9,23,134.55
prd_01877,fashion_clothing,40,679,4,11118,32,39,73,101.23
prd_01878,electronics,22,274,3,11733,61,36,75,236.96
prd_01879,office_furniture,23,233,7,8050,63,13,11,287.38
prd_01880,electronics,37,1000,7,10042,71,53,43,668.08
prd_01881,automotive,26,123,8,13770,53,36,67,164.93
prd_01882,telephony,38,344,6,10971,96,27,48,935.55
prd_01883,garden_tools,24,509,5,11547,74,52,67,181.19
prd_01884,fashion_clothing,55,998,6,8358,28,14,16,105.76
prd_01885,books_stationery,27,963,2,12025,24,58,59,38.11
prd_01886,electronics,52,537,6,8769,27,28,56,72.46
prd_01887,beauty_cosmetics,35,702,2,13833,75,11,19,46.43
prd_01888,fashion_clothing,27,968,8,1810,18,20,16,101.96
prd_01889,fashion_clothing,20,284,5,2174,62,31,68,41.42
prd_01890,fashion_clothing,50,491,3,5636,79,70,57,71.29
prd_01891,fashion_shoes,23,215,3,5629,42,44,17,123.97
prd_01892,fashion_shoes,55,364,2,12145,21,57,49,44.81
prd_01893,beauty_cosmetics,55,467,3,7974,22,67,34,17.66
prd_01894,home_appliances,46,897,2,6327,96,8,53,977.29
prd_01895,electronics,57,970,3,13554,96,23,23,401.42
prd_01896,computers_accessories,25,272,6,4604,51,5,59,1440.79
prd_01897,health_perfumery,57,709,2,1660,15,54,65,71.8
prd_01898,fashion_shoes,54,269,2,1071,12,60,30,167.97
prd_01899,beauty_cosmetics,30,890,5,13226,93,63,68,79.05
prd_01900,automotive,56,929,4,8589,97,31,63,141.23
prd_01901,fashion_clothing,27,322,4,9437,28,68,41,99.53
prd_01902,fashion_clothing,39,236,6,9163,82,68,34,71.68
prd_01903,housewares,49,681,7,9763,23,39,71,10.42
prd_01904,computers_accessories,23,745,5,8930,89,32,80,1374.43
prd_01905,computers_accessories,44,409,3,14637,41,21,74,806.07
prd_01906,electronics,27,557,6,3293,63,33,52,574.66
prd_01907,office_furniture,28,229,5,12716,91,7,28,241.99
prd_01908,telephony,54,541,3,1574,93,68,30,317.32
prd_01909,home_appliances,22,818,4,4741,19,39,20,435.12
prd_01910,fashion_clothing,27,488,8,14443,87,74,21,70.73
prd_01911,electronics,38,173,6,12446,71,55,79,782.39
prd_01912,computers_accessories,21,569,1,13268,47,42,57,891.28
prd_01913,electronics,42,813,2,1857,10,23,50,297.04
prd_01914,telephony,22,854,7,8830,39,69,10,189.25
prd_01915,home_appliances,52,316,6,5923,38,38,11,606.45
prd_01916,health_perfumery,43,506,5,5294,12,61,39,63.97
prd_01917,housewares,29,530,6,11434,47,48,73,135.18
prd_01918,toys,60,476,5,13557,46,32,33,33.44
prd_01919,telephony,52,292,2,2094,70,45,14,695.11
prd_01920,electronics,23,503,3,3654,13,62,59,375.39
prd_01921,beauty_cosmetics,40,964,2,7379,82,13,26,25.77
prd_01922,fashion_clothing,26,982,6,10808,78,27,77,91.38
prd_01923,fashion_clothing,60,286,1,13215,26,5,59,65.08
prd_01924,fashion_shoes,24,421,3,3749,75,54,28,188.84
prd_01925,telephony,56,892,5,8552,56,14,29,706.99
prd_01926,electronics,25,396,5,11273,47,57,66,621.31
prd_01927,sports_leisure,24,756,6,3042,51,57,14,87.39
prd_01928,toys,24,677,4,9643,88,63,78,93.04
prd_01929,beauty_cosmetics,60,193,1,12748,91,66,40,26.15
prd_01930,electronics,54,367,7,10193,42,12,23,427.57
prd_01931,housewares,36,626,8,12748,54,33,62,116.8
prd_01932,fashion_clothing,52,443,3,559,50,22,62,40.25
prd_01933,fashion_shoes,39,690,8,3986,15,51,63,127.1
prd_01934,fashion_clothing,43,270,3,2062,66,50,25,61.37
prd_01935,health_perfumery,53,772,2,137,48,16,50,114.69
prd_01936,books_stationery,59,197,5,10975,53,57,17,58.0
prd_01937,fashion_shoes,21,968,7,1794,31,76,57,104.16
prd_01938,toys,31,934,7,4440,36,73,28,133.25
prd_01939,books_stationery,30,762,7,11853,33,48,36,36.26
prd_01940,fashion_clothing,37,889,5,13858,17,39,75,43.89
prd_01941,telephony,41,407,1,11513,50,32,48,578.2
prd_01942,fashion_shoes,24,169,8,2208,17,77,44,148.16
prd_01943,fashion_clothing,51,649,1,3114,17,12,75,32.83
prd_01944,fashion_shoes,51,772,8,8480,78,13,56,186.78
prd_01945,fashion_shoes,20,390,7,12148,52,22,14,190.33
prd_01946,electronics,54,903,5,7185,58,70,51,552.4
prd_01947,beauty_cosmetics,27,351,2,6149,20,73,34,70.11
prd_01948,housewares,54,811,4,10942,44,18,68,138.47
prd_01949,computers_accessories,46,849,2,13634,66,7,61,1315.45
prd_01950,office_furniture,55,320,2,194,26,34,25,223.29
prd_01951,fashion_clothing,30,653,5,12728,70,6,21,52.84
prd_01952,beauty_cosmetics,25,270,2,7942,68,47,77,49.57
prd_01953,electronics,25,989,6,3528,97,64,67,424.92
prd_01954,office_furniture,59,257,7,12277,18,8,54,122.74
prd_01955,fashion_shoes,47,914,4,2666,86,15,33,110.85
prd_01956,sports_leisure,31,573,7,6930,32,32,52,222.49
prd_01957,fashion_shoes,56,823,8,13733,25,24,37,148.65
prd_01958,housewares,46,125,1,11405,86,70,69,144.92
prd_01959,beauty_cosmetics,45,596,3,7386,51,50,45,26.07
prd_01960,health_perfumery,22,838,6,13498,62,61,69,112.31
prd_01961,fashion_shoes,50,583,3,4271,67,75,10,163.58
prd_01962,home_appliances,59,117,7,3053,45,16,75,365.68
prd_01963,fashion_clothing,38,319,5,1699,79,18,66,88.23
prd_01964,health_perfumery,33,251,5,9533,49,42,56,40.69
prd_01965,books_stationery,42,270,3,7920,19,53,12,55.98
prd_01966,fashion_clothing,22,932,7,13797,84,20,22,22.28
prd_01967,health_perfumery,60,328,7,12003,97,64,16,92.92
prd_01968,fashion_clothing,49,773,5,11089,47,5,28,36.67
prd_01969,health_perfumery,41,288,3,10078,56,49,29,22.21
prd_01970,electronics,30,119,1,13674,74,22,75,652.28
prd_01971,computers_accessories,54,602,6,11531,95,24,75,635.9
prd_01972,electronics,23,316,8,5177,39,56,56,231.63
prd_01973,fashion_clothing,50,279,4,11725,97,60,75,25.61
prd_01974,housewares,21,227,5,1321,41,25,54,68.86
prd_01975,electronics,24,715,8,8753,22,53,30,445.99
prd_01976,electronics,29,676,3,10438,75,36,77,509.27
prd_01977,fashion_shoes,49,112,1,10398,34,29,10,69.16
prd_01978,beauty_cosmetics,48,579,3,13450,15,37,70,40.84
prd_01979,electronics,29,622,6,13035,41,15,11,623.9
prd_01980,fashion_shoes,38,332,2,14319,97,72,60,63.53
prd_01981,garden_tools,46,348,2,9316,10,75,36,181.46
prd_01982,fashion_shoes,55,615,7,3772,23,31,33,180.16
prd_01983,home_appliances,40,261,6,2364,66,74,19,316.97
prd_01984,fashion_shoes,50,881,5,2801,56,65,79,127.7
prd_01985,beauty_cosmetics,43,859,3,9710,92,36,11,16.79
prd_01986,electronics,40,417,7,264,62,40,36,85.62
prd_01987,home_appliances,59,558,1,7054,38,56,19,869.06
prd_01988,housewares,20,628,5,7290,40,13,63,127.25
prd_01989,beauty_cosmetics,46,457,7,5890,88,72,77,32.29
prd_01990,toys,53,297,5,12532,82,78,53,55.42
prd_01991,office_furniture,29,975,1,9864,68,64,12,89.15
prd_01992,home_appliances,28,960,8,3393,49,57,44,248.0
prd_01993,computers_accessories,20,937,2,10890,87,46,66,141.81
prd_01994,office_furniture,36,920,1,12265,24,57,51,110.96
prd_01995,home_appliances,47,300,8,6462,40,69,20,366.7
prd_01996,sports_leisure,24,706,5,2709,54,54,61,195.45
prd_01997,books_stationery,51,546,7,8963,19,24,11,57.2
prd_01998,fashion_clothing,48,398,2,5878,60,25,25,80.48
prd_01999,home_appliances,45,540,8,8058,13,49,59,650.71
prd_02000,health_perfumery,46,368,7,13946,18,26,72,90.14
prd_02001,housewares,50,581,8,11813,25,19,66,120.71
prd_02002,automotive,25,409,2,6892,11,61,78,393.94
prd_02003,computers_accessories,29,441,8,8055,32,30,72,1338.35
prd_02004,home_appliances,36,600,7,1014,90,67,28,681.79
prd_02005,housewares,27,143,8,3389,76,32,75,73.3
prd_02006,fashion_shoes,56,490,1,12786,24,13,45,66.06
prd_02007,garden_tools,37,684,5,7080,92,10,37,214.82
prd_02008,electronics,48,317,4,2108,47,62,28,85.33
prd_02009,fashion_clothing,34,924,2,8183,63,33,34,83.52
prd_02010,automotive,46,581,2,4704,23,7,41,327.94
prd_02011,fashion_clothing,59,481,6,12873,26,79,37,105.88
prd_02012,computers_accessories,32,175,4,3124,52,20,66,1158.63
prd_02013,fashion_shoes,41,140,7,4471,52,11,13,156.2
prd_02014,housewares,26,713,2,9360,58,41,64,132.32
prd_02015,fashion_clothing,21,626,8,14786,22,8,11,89.72
prd_02016,electronics,34,222,7,1069,27,68,39,95.24
prd_02017,fashion_clothing,60,801,6,14285,44,53,13,75.5
prd_02018,telephony,55,718,5,8439,43,79,56,745.01
prd_02019,automotive,47,702,1,12073,100,50,30,376.75
prd_02020,computers_accessories,41,198,3,13250,50,52,43,575.76
prd_02021,fashion_clothing,41,774,4,870,68,8,63,40.26
prd_02022,electronics,36,945,3,8327,46,29,47,691.44
prd_02023,home_appliances,43,336,4,10357,98,24,21,805.29
prd_02024,computers_accessories,53,539,6,4140,29,61,57,545.18
prd_02025,fashion_clothing,48,378,4,10723,57,72,72,23.09
prd_02026,health_perfumery,54,708,6,10394,20,18,36,20.18
prd_02027,telephony,45,472,5,7615,75,74,38,663.21
prd_02028,beauty_cosmetics,51,592,7,4519,83,66,52,68.92
prd_02029,fashion_clothing,59,454,7,2271,42,80,38,94.21
prd_02030,fashion_shoes,22,879,4,7285,25,43,19,197.42
prd_02031,beauty_cosmetics,40,548,3,7735,96,19,32,57.43
prd_02032,computers_accessories,51,326,2,7136,19,44,48,823.27
prd_02033,telephony,35,245,4,2826,52,44,46,176.63
prd_02034,home_appliances,41,932,8,8688,55,61,28,618.56
prd_02035,beauty_cosmetics,31,174,7,8319,29,23,74,74.54
prd_02036,sports_leisure,33,216,3,11677,29,22,80,299.82
prd_02037,sports_leisure,60,448,4,2495,99,12,24,240.35
prd_02038,health_perfumery,39,530,7,5572,39,79,34,25.71
prd_02039,electronics,40,592,8,1607,88,40,70,453.8
prd_02040,health_perfumery,24,169,4,12437,53,14,36,85.28
prd_02041,office_furniture,21,397,2,14839,98,70,49,401.87
prd_02042,electronics,44,664,1,13424,70,65,23,752.87
prd_02043,electronics,25,228,5,2541,24,22,12,554.72
prd_02044,sports_leisure,24,758,7,5823,13,54,15,21.18
prd_02045,fashion_clothing,52,899,5,2842,70,11,56,83.22
prd_02046,electronics,57,625,4,13097,53,44,77,589.58
prd_02047,toys,45,704,5,3311,32,39,55,95.08
prd_02048,electronics,34,424,8,6813,85,42,48,70.34
prd_02049,computers_accessories,44,672,6,13534,59,58,23,979.24
prd_02050,fashion_clothing,28,318,1,8581,27,73,76,66.11
prd_02051,automotive,22,909,6,4990,65,31,60,141.45
prd_02052,sports_leisure,51,491,8,6925,50,59,28,155.65
prd_02053,health_perfumery,30,822,2,264,74,20,51,92.08
prd_02054,electronics,57,551,5,8288,40,21,47,776.97
prd_02055,fashion_clothing,52,893,1,5996,26,53,51,109.81
prd_02056,computers_accessories,54,788,6,3636,97,21,61,137.3
prd_02057,automotive,22,378,5,6222,81,39,66,194.4
prd_02058,telephony,54,710,8,4107,52,28,50,733.31
prd_02059,beauty_cosmetics,55,476,4,12172,52,67,13,34.08
prd_02060,computers_accessories,60,804,6,8836,30,75,56,152.8
prd_02061,housewares,36,598,3,10292,57,79,75,80.14
prd_02062,books_stationery,50,862,7,9522,97,75,59,9.93
prd_02063,health_perfumery,29,587,5,11323,62,20,17,112.69
prd_02064,fashion_clothing,32,596,6,5960,13,32,41,99.22
prd_02065,health_perfumery,50,881,2,5508,35,16,41,22.25
prd_02066,books_stationery,29,574,7,6524,77,37,10,22.99
prd_02067,housewares,45,521,1,6479,42,77,12,30.42
prd_02068,telephony,38,263,8,8190,53,22,39,137.5
prd_02069,fashion_shoes,29,353,3,4034,37,66,28,108.02
prd_02070,automotive,43,723,6,2789,78,51,42,50.94
prd_02071,computers_accessories,31,197,1,14646,85,23,69,831.06
prd_02072,fashion_shoes,57,914,7,13895,88,46,47,65.28
prd_02073,home_appliances,31,283,1,10390,40,12,11,120.81
prd_02074,toys,56,728,1,11683,82,67,43,93.63
prd_02075,electronics,56,840,4,8196,45,30,11,769.8
prd_02076,fashion_clothing,35,399,6,4099,65,29,30,40.68
prd_02077,toys,33,873,3,7877,14,75,21,29.13
prd_02078,housewares,27,157,7,12919,24,74,58,56.97
prd_02079,toys,25,895,7,2947,95,72,56,41.27
prd_02080,home_appliances,35,286,8,13122,59,79,70,196.13
prd_02081,fashion_shoes,59,449,4,11492,38,30,66,127.32
prd_02082,telephony,36,675,5,12910,80,20,59,429.97
prd_02083,housewares,28,442,3,1151,57,74,50,79.55
prd_02084,electronics,23,248,2,-6052,98,29,22,410.04
prd_02085,electronics,21,744,5,3269,92,65,56,642.55
prd_02086,fashion_shoes,57,480,7,12737,89,13,12,57.45
prd_02087,fashion_clothing,48,454,5,698,30,30,55,59.42
prd_02088,health_perfumery,37,646,4,1879,61,28,46,56.68
prd_02089,fashion_clothing,39,414,1,4979,97,10,45,17.53
prd_02090,electronics,25,303,1,3703,86,53,45,687.57
prd_02091,electronics,50,561,7,10803,66,70,73,617.34
prd_02092,electronics,24,487,6,11917,48,79,67,790.96
prd_02093,electronics,40,467,4,11440,99,14,50,196.27
prd_02094,electronics,38,132,1,6381,81,12,17,682.41
prd_02095,telephony,21,961,8,11533,23,24,16,312.71
prd_02096,home_appliances,39,405,6,5876,50,9,36,583.18
prd_02097,computers_accessories,40,443,7,5862,20,57,62,1313.45
prd_02098,electronics,48,526,3,5855,54,62,67,123.04
prd_02099,fashion_clothing,41,614,5,5766,97,38,12,113.03
prd_02100,beauty_cosmetics,30,740,1,14984,81,13,44,72.97
prd_02101,books_stationery,55,138,8,11392,50,20,24,30.11
prd_02102,fashion_shoes,57,925,8,998,91,43,53,52.44
prd_02103,sports_leisure,36,765,7,5955,89,13,21,212.12
prd_02104,electronics,27,301,1,3264,59,28,73,775.53
prd_02105,housewares,36,159,7,11929,70,40,19,107.9
prd_02106,sports_leisure,23,723,1,1478,31,60,57,61.67
prd_02107,fashion_clothing,58,189,8,6272,11,62,12,45.77
prd_02108,computers_accessories,39,290,2,8104,23,68,29,1343.49
prd_02109,housewares,44,115,2,5710,66,37,11,106.69
prd_02110,computers_accessories,27,862,4,4136,69,30,46,270.68
prd_02111,sports_leisure,26,988,8,14803,77,51,26,62.8
prd_02112,sports_leisure,52,579,5,12303,87,57,38,27.02
prd_02113,fashion_clothing,39,230,4,985,69,37,68,22.51
prd_02114,fashion_shoes,50,256,8,6737,67,58,64,112.34
prd_02115,computers_accessories,30,979,8,12693,37,22,12,645.34
prd_02116,fashion_shoes,26,271,7,7388,57,73,44,70.7
prd_02117,computers_accessories,45,427,7,1557,71,15,15,788.81
prd_02118,fashion_shoes,21,147,8,9098,90,39,55,157.97
prd_02119,electronics,49,363,2,13803,64,75,14,308.22
prd_02120,electronics,44,670,7,6738,81,7,79,153.13
prd_02121,electronics,48,396,4,8111,61,16,52,502.53
prd_02122,beauty_cosmetics,42,269,2,5172,21,10,11,47.96
prd_02123,electronics,45,982,8,13254,98,48,17,649.56
prd_02124,office_furniture,49,384,3,4284,52,74,26,382.23
prd_02125,home_appliances,50,459,3,6024,71,27,33,885.44
prd_02126,toys,35,945,6,1954,12,11,61,34.92
prd_02127,health_perfumery,60,594,4,4956,49,70,29,102.11
prd_02128,beauty_cosmetics,49,405,8,14269,55,23,41,21.09
prd_02129,fashion_clothing,49,114,3,11819,64,43,22,109.55
prd_02130,automotive,41,833,5,10757,96,53,53,316.56
prd_02131,fashion_shoes,41,745,4,13371,50,26,80,77.69
prd_02132,beauty_cosmetics,36,797,2,13431,60,80,34,29.59
prd_02133,housewares,39,694,5,116,62,57,36,76.53
prd_02134,housewares,37,125,8,7254,37,73,12,21.5
prd_02135,garden_tools,46,681,6,638,67,78,40,197.96
prd_02136,computers_accessories,27,511,2,5093,22,18,41,481.11
prd_02137,home_appliances,44,270,6,9940,88,75,41,879.62
prd_02138,toys,33,944,4,7259,51,52,16,70.8
prd_02139,telephony,55,311,6,10333,42,71,25,698.49
prd_02140,electronics,29,122,7,8234,77,9,11,343.84
prd_02141,electronics,53,256,1,13285,21,46,78,488.2
prd_02142,computers_accessories,23,670,3,8171,49,38,16,1450.67
prd_02143,electronics,43,244,6,1807,31,68,28,311.57
prd_02144,telephony,55,930,5,7007,73,31,40,346.04
prd_02145,health_perfumery,52,271,3,13550,84,8,50,48.81
prd_02146,fashion_clothing,29,807,5,13146,65,40,44,90.89
prd_02147,toys,32,423,7,5780,85,19,11,59.43
prd_02148,telephony,44,747,4,6449,28,60,62,424.91
prd_02149,housewares,49,930,3,11845,59,20,24,122.84
prd_02150,sports_leisure,44,760,4,2369,18,68,80,223.39
prd_02151,electronics,28,544,1,12192,16,13,24,225.25
prd_02152,computers_accessories,49,859,4,679,60,30,78,1446.76
prd_02153,fashion_shoes,57,282,4,6913,48,68,55,39.08
prd_02154,sports_leisure,46,937,1,7053,19,6,68,38.35
prd_02155,toys,46,135,6,3195,53,49,32,27.24
prd_02156,books_stationery,48,138,2,7921,39,13,69,13.85
prd_02157,fashion_clothing,50,252,2,2266,91,74,32,65.43
prd_02158,electronics,54,725,7,14216,83,26,17,623.09
prd_02159,electronics,51,834,8,13431,21,62,19,505.45
prd_02160,automotive,35,444,2,8302,20,60,48,277.33
prd_02161,beauty_cosmetics,31,901,8,5347,91,70,15,20.18
prd_02162,books_stationery,29,138,6,4395,62,75,79,59.28
prd_02163,home_appliances,34,978,5,9235,36,27,47,558.12
prd_02164,home_appliances,31,313,8,5659,19,47,77,492.43
prd_02165,electronics,36,550,8,2913,91,61,21,131.12
prd_02166,housewares,40,795,2,2036,17,35,69,75.54
prd_02167,books_stationery,56,337,1,14277,63,60,22,41.86
prd_02168,fashion_shoes,31,675,2,4327,89,58,22,70.36
prd_02169,fashion_shoes,33,368,1,9352,67,50,42,116.66
prd_02170,home_appliances,55,517,5,14617,29,79,20,830.06
prd_02171,fashion_clothing,52,789,3,2405,52,23,63,52.59
prd_02172,health_perfumery,35,812,1,2586,22,76,65,101.08
prd_02173,housewares,44,808,3,566,61,51,71,91.95
prd_02174,sports_leisure,47,609,1,1154,48,64,59,84.74
prd_02175,home_appliances,55,989,4,10501,84,66,54,-471.33
prd_02176,office_furniture,35,947,1,8147,71,26,73,297.59
prd_02177,home_appliances,36,730,7,10293,23,64,24,374.99
prd_02178,automotive,38,545,2,5365,45,12,52,46.9
prd_02179,electronics,49,438,5,8985,38,25,40,581.62
prd_02180,toys,40,468,8,924,50,71,62,86.02
prd_02181,automotive,40,667,8,3631,32,67,26,318.02
prd_02182,toys,37,469,3,13991,88,24,13,63.55
prd_02183,electronics,52,578,6,7841,91,64,44,777.2
prd_02184,housewares,45,798,5,4594,48,25,63,96.29
prd_02185,beauty_cosmetics,24,315,5,1994,44,50,45,39.4
prd_02186,housewares,59,743,5,12894,77,69,29,63.95
prd_02187,telephony,52,602,4,7216,41,64,50,168.36
prd_02188,toys,44,207,7,8963,28,51,33,67.71
prd_02189,housewares,43,773,8,4482,76,79,72,117.97
prd_02190,health_perfumery,32,299,5,13720,40,19,26,111.14
prd_02191,beauty_cosmetics,58,132,7,8242,73,41,46,75.04
prd_02192,housewares,25,767,6,13193,31,13,13,53.0
prd_02193,home_appliances,31,951,6,10309,39,31,70,484.51
prd_02194,computers_accessories,40,455,8,13464,80,71,33,792.82
prd_02195,housewares,22,787,8,6211,69,66,39,16.89
prd_02196,fashion_clothing,59,933,3,10892,27,77,51,92.37
prd_02197,sports_leisure,47,909,2,14429,28,7,22,109.3
prd_02198,sports_leisure,41,699,6,9668,14,65,20,250.73
prd_02199,fashion_clothing,46,518,8,1346,30,75,56,108.1
prd_02200,fashion_clothing,31,539,6,11529,98,9,31,30.47
prd_02201,beauty_cosmetics,44,816,3,7405,90,9,24,64.25
prd_02202,sports_leisure,22,236,5,11387,62,10,52,68.49
prd_02203,telephony,55,935,8,3554,40,59,60,644.77
prd_02204,home_appliances,35,535,1,11475,70,45,49,842.67
prd_02205,automotive,39,892,2,3332,71,21,53,38.73
prd_02206,sports_leisure,44,193,3,2942,51,50,34,292.03
prd_02207,computers_accessories,46,652,4,6444,99,35,64,805.06
prd_02208,fashion_clothing,51,658,5,4077,91,57,13,85.27
prd_02209,computers_accessories,24,482,7,4882,49,76,80,408.13
prd_02210,housewares,53,484,6,13121,97,5,55,79.8
prd_02211,telephony,59,605,4,1780,25,64,60,766.47
prd_02212,automotive,23,398,3,709,47,50,22,44.56
prd_02213,books_stationery,58,268,8,14690,87,54,26,57.47
prd_02214,home_appliances,52,824,4,11527,24,69,57,129.69
prd_02215,fashion_clothing,27,833,6,4028,88,66,47,90.28
prd_02216,electronics,59,685,8,11583,79,24,66,414.53
prd_02217,electronics,60,846,4,12185,27,18,76,211.42
prd_02218,beauty_cosmetics,34,292,6,9343,98,43,58,44.27
prd_02219,health_perfumery,56,283,7,4499,44,31,17,49.49
prd_02220,housewares,60,918,4,11109,17,68,48,76.24
prd_02221,computers_accessories,51,827,4,9997,70,36,32,487.42
prd_02222,sports_leisure,32,470,7,10039,71,12,29,158.02
prd_02223,fashion_clothing,56,470,2,10044,38,61,54,101.78
prd_02224,housewares,46,880,2,12515,42,51,50,45.22
prd_02225,health_perfumery,26,990,4,13422,80,49,47,38.16
prd_02226,housewares,46,163,7,11553,76,41,22,137.68
prd_02227,computers_accessories,40,388,8,2741,68,51,15,1015.02
prd_02228,housewares,58,443,8,8204,49,32,36,40.52
prd_02229,electronics,60,365,7,13956,43,43,11,427.08
prd_02230,home_appliances,41,158,3,1599,84,16,21,183.53
prd_02231,fashion_clothing,31,893,2,1258,47,67,47,26.72
prd_02232,telephony,40,564,1,1419,88,57,44,804.0
prd_02233,sports_leisure,47,874,6,13165,43,64,36,102.72
prd_02234,computers_accessories,39,976,3,11323,100,25,39,579.48
prd_02235,toys,25,701,6,10843,61,57,58,112.93
prd_02236,electronics,30,446,6,13862,46,57,22,53.12
prd_02237,fashion_clothing,38,393,3,10993,49,56,49,54.41
prd_02238,sports_leisure,44,812,8,9638,93,52,41,288.41
