customer_unique_id,recency,frequency,monetary,r_score,f_score,m_score,segment
usr_000246,11,26,8270.07,5,5,5,Champions
usr_020726,703,1,191.83,1,1,2,Hibernating
usr_003029,96,4,404.71,4,5,3,Loyal Customers
usr_000130,21,27,12074.03,5,5,5,Champions
usr_000137,15,31,14408.63,5,5,5,Champions
usr_021341,31,4,2383.38,4,5,5,Champions
usr_029464,560,2,169.19,1,3,2,At Risk
usr_017071,703,1,414.53,1,1,3,Hibernating
usr_036459,703,1,407.42,1,1,3,Hibernating
usr_004659,26,9,1221.8,5,5,4,Champions
usr_000531,13,11,2849.26,5,5,5,Champions
usr_010128,157,4,1161.12,3,5,4,Loyal Customers
usr_000470,0,15,4056.56,5,5,5,Champions
usr_001762,63,5,2948.94,4,5,5,Champions
usr_015139,402,2,434.72,1,3,3,At Risk
usr_000773,11,10,4961.8,5,5,5,Champions
usr_005789,234,2,112.33,2,3,1,At Risk
usr_006347,267,4,2105.89,2,5,5,At Risk
usr_010633,703,1,104.5,1,1,1,Hibernating
usr_009956,703,1,927.42,1,1,4,Hibernating
usr_008577,164,3,318.37,3,4,2,Promising/Active
usr_005515,8,5,2398.17,5,5,5,Champions
usr_016798,276,2,568.58,2,3,3,At Risk
usr_039093,703,1,117.89,1,1,1,Hibernating
usr_004507,393,2,134.56,1,3,2,At Risk
usr_007051,703,1,92.81,1,1,1,Hibernating
usr_000090,3,45,17997.42,5,5,5,Champions
usr_001136,30,10,2158.04,4,5,5,Champions
usr_000014,1,175,63921.51,5,5,5,Champions
usr_001823,350,3,945.57,2,4,4,At Risk
usr_009713,201,3,3225.28,3,4,5,Loyal Customers
usr_035176,204,2,1157.4,3,3,4,Loyal Customers
usr_000550,123,17,6278.14,3,5,5,Loyal Customers
usr_039443,311,3,904.22,2,4,4,At Risk
usr_000434,5,11,4867.48,5,5,5,Champions
usr_013063,703,1,345.01,1,1,2,Hibernating
usr_034512,703,1,84.66,1,1,1,Hibernating
usr_000479,6,20,10874.61,5,5,5,Champions
usr_000548,30,13,3843.24,4,5,5,Champions
usr_011047,26,3,1638.36,5,4,5,Champions
usr_011961,171,2,625.27,3,3,3,Loyal Customers
usr_012242,703,1,55.23,1,1,1,Hibernating
usr_025536,10,2,61.66,5,3,1,Promising/Active
usr_015663,703,1,1091.08,1,1,4,Hibernating
usr_002514,104,9,3935.09,3,5,5,Loyal Customers
usr_012257,596,2,391.58,1,3,3,At Risk
usr_025947,126,4,3058.4,3,5,5,Loyal Customers
usr_003150,4,8,3066.8,5,5,5,Champions
usr_035678,703,1,1091.08,1,1,4,Hibernating
usr_003064,4,3,1392.9,5,4,4,Champions
usr_018334,456,2,507.56,1,3,3,At Risk
usr_001663,17,10,4799.92,5,5,5,Champions
usr_024416,639,2,245.46,1,3,2,At Risk
usr_031188,24,4,2272.09,5,5,5,Champions
usr_006798,501,4,1431.45,1,5,4,At Risk
usr_013447,35,4,465.67,4,5,3,Loyal Customers
usr_005323,126,5,1458.83,3,5,5,Loyal Customers
usr_003024,27,4,312.46,5,5,2,Promising/Active
usr_001213,28,8,4433.95,5,5,5,Champions
usr_036036,703,1,30.11,1,1,1,Hibernating
usr_000075,5,57,20648.4,5,5,5,Champions
usr_012542,54,2,1484.63,4,3,5,Loyal Customers
usr_000057,9,56,23428.55,5,5,5,Champions
usr_038262,703,1,371.2,1,1,3,Hibernating
usr_017104,19,4,1982.88,5,5,5,Champions
usr_001056,17,9,1997.67,5,5,5,Champions
usr_004016,349,2,992.12,2,3,4,At Risk
usr_001017,227,8,2759.4,2,5,5,At Risk
usr_013593,0,3,573.7,5,4,3,Loyal Customers
usr_012919,702,1,57.48,1,1,1,Hibernating
usr_011981,14,7,832.75,5,5,4,Champions
usr_037611,702,1,32.34,1,1,1,Hibernating
usr_005521,444,4,1065.87,1,5,4,At Risk
usr_001268,5,7,1847.7,5,5,5,Champions
usr_000472,18,14,8261.78,5,5,5,Champions
usr_007267,396,4,1706.98,1,5,5,At Risk
usr_006335,390,3,1088.43,1,4,4,At Risk
usr_001194,27,10,3004.46,5,5,5,Champions
usr_000072,0,64,23217.12,5,5,5,Champions
usr_009169,702,1,902.67,1,1,4,Hibernating
usr_023001,702,1,59.15,1,1,1,Hibernating
usr_017602,702,1,981.97,1,1,4,Hibernating
usr_001489,36,9,3957.0,4,5,5,Champions
usr_000093,0,48,17379.75,5,5,5,Champions
usr_003394,15,8,1669.41,5,5,5,Champions
usr_002126,56,6,3262.04,4,5,5,Champions
usr_037549,97,4,1430.25,4,5,4,Champions
usr_036805,60,2,1112.87,4,3,4,Loyal Customers
usr_000912,2,10,4244.32,5,5,5,Champions
usr_000265,0,31,11570.95,5,5,5,Champions
usr_003399,28,6,1841.02,5,5,5,Champions
usr_037214,702,1,904.73,1,1,4,Hibernating
usr_020954,702,1,195.13,1,1,2,Hibernating
usr_010003,30,6,2097.0,4,5,5,Champions
usr_027602,612,2,1104.81,1,3,4,At Risk
usr_006885,702,1,41.65,1,1,1,Hibernating
usr_022615,702,1,387.24,1,1,3,Hibernating
usr_004163,235,3,821.8,2,4,4,At Risk
usr_022760,135,2,826.51,3,3,4,Loyal Customers
usr_036969,702,1,561.79,1,1,3,Hibernating
usr_030181,702,1,57.74,1,1,1,Hibernating
usr_032378,702,1,52.12,1,1,1,Hibernating
usr_019969,413,2,929.34,1,3,4,At Risk
usr_031275,86,2,1335.92,4,3,4,Loyal Customers
usr_004972,186,4,1519.35,3,5,5,Loyal Customers
usr_015329,383,3,1421.71,2,4,4,At Risk
usr_007887,702,1,118.85,1,1,1,Hibernating
usr_010657,564,2,239.67,1,3,2,At Risk
usr_010883,20,3,1451.46,5,4,4,Champions
usr_022064,289,3,616.32,2,4,3,At Risk
usr_001470,53,6,2262.13,4,5,5,Champions
usr_017673,470,2,1989.74,1,3,5,At Risk
usr_000995,27,13,3552.92,5,5,5,Champions
usr_020928,26,3,1268.88,5,4,4,Champions
usr_000316,33,27,9103.26,4,5,5,Champions
usr_028920,417,2,649.0,1,3,3,At Risk
usr_006887,326,2,1452.94,2,3,4,At Risk
usr_000101,1,42,15679.91,5,5,5,Champions
usr_004565,533,3,1425.18,1,4,4,At Risk
usr_034082,8,3,874.1,5,4,4,Champions
usr_002480,23,8,7981.94,5,5,5,Champions
usr_021158,342,3,322.94,2,4,2,At Risk
usr_016195,12,2,244.41,5,3,2,Promising/Active
usr_031684,701,1,33.32,1,1,1,Hibernating
usr_036134,437,2,2027.58,1,3,5,At Risk
usr_022425,701,1,285.4,1,1,2,Hibernating
usr_032633,271,3,525.23,2,4,3,At Risk
usr_000762,3,10,2402.71,5,5,5,Champions
usr_003033,231,4,757.72,2,5,3,At Risk
usr_001513,149,5,1972.77,3,5,5,Loyal Customers
usr_010279,21,3,1158.3,5,4,4,Champions
usr_016513,261,2,831.98,2,3,4,At Risk
usr_003705,141,6,2089.74,3,5,5,Loyal Customers
usr_007895,273,3,1329.87,2,4,4,At Risk
usr_000006,1,295,99676.68,5,5,5,Champions
usr_003729,5,3,616.7,5,4,3,Loyal Customers
usr_000485,40,13,3487.56,4,5,5,Champions
usr_014432,701,1,1173.57,1,1,4,Hibernating
usr_016635,701,1,585.41,1,1,3,Hibernating
usr_004239,24,4,2108.13,5,5,5,Champions
usr_000576,73,14,4498.83,4,5,5,Champions
usr_001758,17,8,3241.99,5,5,5,Champions
usr_024672,120,3,1119.62,3,4,4,Loyal Customers
usr_037694,701,1,154.11,1,1,2,Hibernating
usr_000457,27,18,9607.34,5,5,5,Champions
usr_024843,701,1,157.83,1,1,2,Hibernating
usr_030130,418,3,736.6,1,4,3,At Risk
usr_028408,701,1,305.18,1,1,2,Hibernating
usr_032725,701,1,271.79,1,1,2,Hibernating
usr_018354,701,1,699.4,1,1,3,Hibernating
usr_001118,36,7,2123.03,4,5,5,Champions
usr_034926,701,1,193.55,1,1,2,Hibernating
usr_024490,577,2,99.1,1,3,1,At Risk
usr_036580,700,1,168.38,1,1,2,Hibernating
usr_000077,12,50,18913.41,5,5,5,Champions
usr_010770,700,1,1080.43,1,1,4,Hibernating
usr_008133,374,4,1209.02,2,5,4,At Risk
usr_000206,17,28,6470.88,5,5,5,Champions
usr_032140,700,1,53.48,1,1,1,Hibernating
usr_013810,592,2,1386.73,1,3,4,At Risk
usr_000458,15,21,5294.1,5,5,5,Champions
usr_003348,22,6,2167.94,5,5,5,Champions
usr_005687,11,3,614.69,5,4,3,Loyal Customers
usr_000365,30,18,6052.34,4,5,5,Champions
usr_000607,26,11,3568.4,5,5,5,Champions
usr_014191,263,5,1523.13,2,5,5,At Risk
usr_001865,74,8,4225.53,4,5,5,Champions
usr_000575,24,14,3981.8,5,5,5,Champions
usr_000119,8,41,18966.45,5,5,5,Champions
usr_011490,174,3,666.27,3,4,3,Loyal Customers
usr_008582,123,3,929.28,3,4,4,Loyal Customers
usr_011853,33,3,2196.69,4,4,5,Champions
usr_024505,374,3,383.46,2,4,3,At Risk
usr_013406,209,3,432.44,3,4,3,Loyal Customers
usr_002774,2,3,2384.37,5,4,5,Champions
usr_007950,551,2,918.81,1,3,4,At Risk
usr_000036,3,84,30496.35,5,5,5,Champions
usr_033593,85,3,705.86,4,4,3,Loyal Customers
usr_029172,700,1,699.53,1,1,3,Hibernating
usr_000068,4,58,26751.55,5,5,5,Champions
usr_000705,26,12,6525.87,5,5,5,Champions
usr_000774,2,13,5402.76,5,5,5,Champions
usr_002586,494,5,1839.36,1,5,5,At Risk
usr_000230,17,23,10993.51,5,5,5,Champions
usr_002561,59,5,3000.93,4,5,5,Champions
usr_002002,125,5,1265.67,3,5,4,Loyal Customers
usr_001252,25,8,2931.36,5,5,5,Champions
usr_017561,315,2,87.73,2,3,1,At Risk
usr_017481,1,5,1723.73,5,5,5,Champions
usr_001420,33,8,2907.61,4,5,5,Champions
usr_013138,422,2,178.2,1,3,2,At Risk
usr_011756,700,1,176.32,1,1,2,Hibernating
usr_011051,700,1,60.82,1,1,1,Hibernating
usr_007191,216,4,633.67,3,5,3,Loyal Customers
usr_017320,493,2,1085.66,1,3,4,At Risk
usr_012199,571,2,669.81,1,3,3,At Risk
usr_004784,181,3,1115.48,3,4,4,Loyal Customers
usr_000618,18,11,3630.6,5,5,5,Champions
usr_002477,56,5,1632.49,4,5,5,Champions
usr_001039,13,11,3467.04,5,5,5,Champions
usr_012170,699,1,174.85,1,1,2,Hibernating
usr_004251,264,5,2094.87,2,5,5,At Risk
usr_002024,115,3,540.67,3,4,3,Loyal Customers
usr_001967,114,6,3050.61,3,5,5,Loyal Customers
usr_009353,62,4,811.25,4,5,3,Loyal Customers
usr_016656,699,1,769.08,1,1,3,Hibernating
usr_003779,24,2,820.19,5,3,4,Loyal Customers
usr_001426,13,7,2346.02,5,5,5,Champions
usr_038067,617,2,1653.17,1,3,5,At Risk
usr_002772,23,4,1690.35,5,5,5,Champions
usr_009387,489,3,1999.2,1,4,5,At Risk
usr_000630,75,13,6240.89,4,5,5,Champions
usr_000091,3,47,18937.99,5,5,5,Champions
usr_016979,495,2,150.67,1,3,2,At Risk
usr_002270,21,4,1462.67,5,5,5,Champions
usr_005007,15,3,1281.85,5,4,4,Champions
usr_018016,699,1,325.08,1,1,2,Hibernating
usr_030455,130,2,1058.46,3,3,4,Loyal Customers
usr_001209,15,11,5247.43,5,5,5,Champions
usr_000250,5,20,8653.03,5,5,5,Champions
usr_015777,481,2,90.11,1,3,1,At Risk
usr_000359,31,15,6176.78,4,5,5,Champions
usr_012744,699,1,106.98,1,1,1,Hibernating
usr_001800,254,5,574.12,2,5,3,At Risk
usr_000464,29,12,5047.53,4,5,5,Champions
usr_016651,699,1,375.06,1,1,3,Hibernating
usr_016772,699,1,292.38,1,1,2,Hibernating
usr_000207,9,26,7418.41,5,5,5,Champions
usr_031850,699,1,23.41,1,1,1,Hibernating
usr_009622,387,2,1892.1,1,3,5,At Risk
usr_003248,204,4,2171.61,3,5,5,Loyal Customers
usr_011435,470,2,286.54,1,3,2,At Risk
usr_001810,8,8,4120.68,5,5,5,Champions
usr_000114,10,33,10052.33,5,5,5,Champions
usr_000483,142,14,105767.55,3,5,5,Loyal Customers
usr_039578,698,1,55.57,1,1,1,Hibernating
usr_039113,508,2,2010.94,1,3,5,At Risk
usr_013523,109,2,1317.25,3,3,4,Loyal Customers
usr_014746,1,3,413.02,5,4,3,Loyal Customers
usr_008157,24,2,671.95,5,3,3,Loyal Customers
usr_013350,601,2,481.82,1,3,3,At Risk
usr_020271,36,3,3678.95,4,4,5,Champions
usr_001821,39,5,1235.74,4,5,4,Champions
usr_001803,8,9,3270.86,5,5,5,Champions
usr_004390,24,3,471.35,5,4,3,Loyal Customers
usr_018374,17,4,417.19,5,5,3,Loyal Customers
usr_012332,187,3,423.96,3,4,3,Loyal Customers
usr_001154,19,12,3314.89,5,5,5,Champions
usr_032059,698,1,167.04,1,1,2,Hibernating
usr_000704,6,17,7144.91,5,5,5,Champions
usr_021762,25,3,1033.55,5,4,4,Champions
usr_001900,16,5,2091.18,5,5,5,Champions
usr_000424,18,19,7622.3,5,5,5,Champions
usr_000860,3,16,7917.58,5,5,5,Champions
usr_005201,86,4,1037.2,4,5,4,Champions
usr_000842,77,11,7028.99,4,5,5,Champions
usr_000341,8,15,9570.17,5,5,5,Champions
usr_004043,19,11,1927.93,5,5,5,Champions
usr_015577,89,2,262.03,4,3,2,Promising/Active
usr_013592,650,2,124.74,1,3,1,At Risk
usr_004031,8,5,2376.84,5,5,5,Champions
usr_018176,698,1,144.59,1,1,2,Hibernating
usr_000027,0,108,36257.25,5,5,5,Champions
usr_003515,408,2,1774.51,1,3,5,At Risk
usr_015519,295,2,92.79,2,3,1,At Risk
usr_021013,698,1,17.26,1,1,1,Hibernating
usr_008105,91,5,1109.77,4,5,4,Champions
usr_025050,261,2,310.03,2,3,2,At Risk
usr_020635,370,2,236.07,2,3,2,At Risk
usr_025995,378,2,311.54,2,3,2,At Risk
usr_008632,82,2,1202.01,4,3,4,Loyal Customers
usr_005271,264,4,2092.51,2,5,5,At Risk
usr_007563,69,5,575.11,4,5,3,Loyal Customers
usr_008109,87,4,1655.17,4,5,5,Champions
usr_001989,27,5,969.86,5,5,4,Champions
usr_004085,119,8,7155.05,3,5,5,Loyal Customers
usr_009955,698,1,52.12,1,1,1,Hibernating
usr_010072,330,2,405.52,2,3,3,At Risk
usr_012639,213,2,477.9,3,3,3,Loyal Customers
usr_004442,473,2,512.65,1,3,3,At Risk
usr_017470,698,1,29.11,1,1,1,Hibernating
usr_000623,46,12,3612.21,4,5,5,Champions
usr_003300,26,6,5254.44,5,5,5,Champions
usr_002227,301,3,203.88,2,4,2,At Risk
usr_006230,96,6,1481.83,4,5,5,Champions
usr_013042,549,2,1204.63,1,3,4,At Risk
usr_001365,14,7,1934.84,5,5,5,Champions
usr_020180,698,1,64.86,1,1,1,Hibernating
usr_034312,378,3,552.75,2,4,3,At Risk
usr_038775,53,2,1300.75,4,3,4,Loyal Customers
usr_020579,305,3,1705.44,2,4,5,At Risk
usr_022598,246,2,108.37,2,3,1,At Risk
usr_004855,17,5,591.46,5,5,3,Loyal Customers
usr_021293,698,1,45.6,1,1,1,Hibernating
usr_008224,144,3,1726.73,3,4,5,Loyal Customers
usr_002910,4,3,1362.87,5,4,4,Champions
usr_024115,698,1,333.61,1,1,2,Hibernating
usr_000154,19,49,26446.28,5,5,5,Champions
usr_003446,389,3,671.12,1,4,3,At Risk
usr_000622,32,11,6486.35,4,5,5,Champions
usr_000263,2,15,3020.49,5,5,5,Champions
usr_001355,196,6,3183.81,3,5,5,Loyal Customers
usr_001212,19,8,3196.65,5,5,5,Champions
usr_005968,92,6,2118.67,4,5,5,Champions
usr_002429,347,3,1094.78,2,4,4,At Risk
usr_013804,697,1,560.78,1,1,3,Hibernating
usr_000778,44,9,5652.59,4,5,5,Champions
usr_000549,38,12,3710.14,4,5,5,Champions
usr_028181,697,1,311.68,1,1,2,Hibernating
usr_014540,397,2,241.06,1,3,2,At Risk
usr_008007,422,4,910.14,1,5,4,At Risk
usr_000450,16,15,7308.5,5,5,5,Champions
usr_018977,697,1,1269.99,1,1,4,Hibernating
usr_014553,142,3,1853.13,3,4,5,Loyal Customers
usr_002407,68,3,733.6,4,4,3,Loyal Customers
usr_004108,96,5,1158.61,4,5,4,Champions
usr_031186,539,4,456.82,1,5,3,At Risk
usr_009253,452,2,118.85,1,3,1,At Risk
usr_010037,244,2,514.88,2,3,3,At Risk
usr_002073,187,4,3561.51,3,5,5,Loyal Customers
usr_014876,697,1,185.6,1,1,2,Hibernating
usr_006602,697,1,77.77,1,1,1,Hibernating
usr_009048,90,4,1975.64,4,5,5,Champions
usr_012838,276,2,991.7,2,3,4,At Risk
usr_002220,17,10,4781.02,5,5,5,Champions
usr_009149,600,2,345.94,1,3,2,At Risk
usr_001536,14,6,1534.66,5,5,5,Champions
usr_004522,12,3,1937.4,5,4,5,Champions
usr_000572,47,9,1813.06,4,5,5,Champions
usr_002904,11,3,230.08,5,4,2,Promising/Active
usr_001075,33,12,3288.07,4,5,5,Champions
usr_003736,95,8,2191.7,4,5,5,Champions
usr_001424,34,8,2561.73,4,5,5,Champions
usr_021771,79,3,1576.61,4,4,5,Champions
usr_013969,164,4,1168.22,3,5,4,Loyal Customers
usr_012566,87,3,1718.08,4,4,5,Champions
usr_029102,3,3,4061.48,5,4,5,Champions
usr_016302,0,2,1173.34,5,3,4,Loyal Customers
usr_007778,222,2,707.91,2,3,3,At Risk
usr_004244,22,3,1737.81,5,4,5,Champions
usr_000858,29,10,1138.61,4,5,4,Champions
usr_008117,249,4,1399.23,2,5,4,At Risk
usr_005862,307,3,278.7,2,4,2,At Risk
usr_001564,242,7,2187.46,2,5,5,At Risk
usr_039718,533,2,335.6,1,3,2,At Risk
usr_020083,156,3,511.93,3,4,3,Loyal Customers
usr_002782,24,6,2430.01,5,5,5,Champions
usr_000134,4,37,14209.9,5,5,5,Champions
usr_016604,353,2,2425.57,2,3,5,At Risk
usr_005059,496,5,1375.16,1,5,4,At Risk
usr_004727,622,2,223.39,1,3,2,At Risk
usr_000145,2,33,14438.24,5,5,5,Champions
usr_039970,697,1,664.12,1,1,3,Hibernating
usr_004404,209,5,2390.94,3,5,5,Loyal Customers
usr_001713,35,11,3746.03,4,5,5,Champions
usr_000245,4,22,8791.08,5,5,5,Champions
usr_029330,696,1,870.34,1,1,4,Hibernating
usr_019965,696,1,233.37,1,1,2,Hibernating
usr_001951,29,6,896.22,4,5,4,Champions
usr_004518,696,1,185.6,1,1,2,Hibernating
usr_015277,696,1,62.26,1,1,1,Hibernating
usr_033662,696,1,366.62,1,1,3,Hibernating
usr_007468,80,4,468.41,4,5,3,Loyal Customers
usr_009147,183,3,1778.9,3,4,5,Loyal Customers
usr_021257,696,1,927.35,1,1,4,Hibernating
usr_002386,24,2,1087.63,5,3,4,Loyal Customers
usr_009164,558,2,136.87,1,3,2,At Risk
usr_000266,24,15,8718.64,5,5,5,Champions
usr_001334,119,7,2188.54,3,5,5,Loyal Customers
usr_039400,48,4,1834.81,4,5,5,Champions
usr_007883,9,2,68.31,5,3,1,Promising/Active
usr_014612,696,1,156.32,1,1,2,Hibernating
usr_000216,3,24,7827.77,5,5,5,Champions
usr_001139,15,8,1613.25,5,5,5,Champions
usr_024257,696,1,94.24,1,1,1,Hibernating
usr_007370,19,7,1756.12,5,5,5,Champions
usr_005132,18,4,1194.33,5,5,4,Champions
usr_016695,9,2,732.35,5,3,3,Loyal Customers
usr_009098,256,3,1145.45,2,4,4,At Risk
usr_000085,27,46,20065.56,5,5,5,Champions
usr_025924,389,2,562.9,1,3,3,At Risk
usr_034483,94,2,1236.35,4,3,4,Loyal Customers
usr_000625,2,19,6923.88,5,5,5,Champions
usr_031120,356,3,1027.17,2,4,4,At Risk
usr_001004,37,12,2925.55,4,5,5,Champions
usr_005864,696,1,80.06,1,1,1,Hibernating
usr_009794,311,5,1767.74,2,5,5,At Risk
usr_003143,466,4,386.53,1,5,3,At Risk
usr_001687,52,6,1482.28,4,5,5,Champions
usr_011407,305,2,839.44,2,3,4,At Risk
usr_028652,61,2,340.13,4,3,2,Promising/Active
usr_001340,60,11,3306.52,4,5,5,Champions
usr_013164,184,5,2476.17,3,5,5,Loyal Customers
usr_008358,158,4,1813.45,3,5,5,Loyal Customers
usr_008977,399,2,119.36,1,3,1,At Risk
usr_000273,6,25,8474.0,5,5,5,Champions
usr_012830,606,2,374.48,1,3,3,At Risk
usr_020710,421,2,76.04,1,3,1,At Risk
usr_026772,38,4,1054.11,4,5,4,Champions
usr_031242,696,1,245.33,1,1,2,Hibernating
usr_001495,101,9,5613.38,3,5,5,Loyal Customers
usr_000761,21,10,5802.0,5,5,5,Champions
usr_011668,9,3,1226.19,5,4,4,Champions
usr_035218,43,2,171.63,4,3,2,Promising/Active
usr_000288,10,15,4000.23,5,5,5,Champions
usr_012835,478,3,1951.24,1,4,5,At Risk
usr_022629,696,1,26.95,1,1,1,Hibernating
usr_024048,204,4,324.22,3,5,2,Promising/Active
usr_007615,112,3,155.25,3,4,2,Promising/Active
usr_000023,5,103,36211.38,5,5,5,Champions
usr_006124,10,5,1178.84,5,5,4,Champions
usr_004714,204,3,646.93,3,4,3,Loyal Customers
usr_024244,372,2,979.44,2,3,4,At Risk
usr_004504,380,2,144.89,2,3,2,At Risk
usr_012868,695,1,102.25,1,1,1,Hibernating
usr_025865,367,2,2018.5,2,3,5,At Risk
usr_000690,73,11,3549.46,4,5,5,Champions
usr_008920,20,2,691.34,5,3,3,Loyal Customers
usr_022880,695,1,164.47,1,1,2,Hibernating
usr_027904,695,1,144.47,1,1,2,Hibernating
usr_031886,181,3,1222.4,3,4,4,Loyal Customers
usr_014656,695,1,502.66,1,1,3,Hibernating
usr_014455,695,1,981.97,1,1,4,Hibernating
usr_000281,31,14,1727.01,4,5,5,Champions
usr_001021,11,8,573.02,5,5,3,Loyal Customers
usr_002408,138,5,2723.1,3,5,5,Loyal Customers
usr_027827,695,1,30.64,1,1,1,Hibernating
usr_000056,21,52,19577.5,5,5,5,Champions
usr_001842,109,4,575.15,3,5,3,Loyal Customers
usr_000035,0,90,27282.49,5,5,5,Champions
usr_028807,695,1,64.86,1,1,1,Hibernating
usr_010272,496,2,690.03,1,3,3,At Risk
usr_028951,632,2,645.4,1,3,3,At Risk
usr_039883,695,1,75.5,1,1,1,Hibernating
usr_022383,695,1,167.56,1,1,2,Hibernating
usr_001394,7,6,3722.04,5,5,5,Champions
usr_000249,0,23,9819.04,5,5,5,Champions
usr_009223,592,2,468.2,1,3,3,At Risk
usr_002651,353,3,188.95,2,4,2,At Risk
usr_001734,6,6,1535.15,5,5,5,Champions
usr_022701,695,1,102.76,1,1,1,Hibernating
usr_001283,70,7,1028.68,4,5,4,Champions
usr_001093,1,8,3075.77,5,5,5,Champions
usr_000178,12,31,8615.05,5,5,5,Champions
usr_001532,36,7,1967.17,4,5,5,Champions
usr_035749,695,1,227.33,1,1,2,Hibernating
usr_006612,67,5,341.21,4,5,2,Promising/Active
usr_029800,38,2,470.77,4,3,3,Loyal Customers
usr_000098,9,37,11153.1,5,5,5,Champions
usr_027124,369,2,118.67,2,3,1,At Risk
usr_000478,3,14,5758.43,5,5,5,Champions
usr_016235,121,3,383.19,3,4,3,Loyal Customers
usr_001138,132,2,820.93,3,3,4,Loyal Customers
usr_005346,262,5,2897.22,2,5,5,At Risk
usr_000102,6,38,12390.1,5,5,5,Champions
usr_004156,120,4,1019.57,3,5,4,Loyal Customers
usr_021106,694,1,405.28,1,1,3,Hibernating
usr_000219,33,22,8126.24,4,5,5,Champions
usr_007573,96,3,2350.19,4,4,5,Champions
usr_021588,402,2,1060.18,1,3,4,At Risk
usr_001869,73,5,726.42,4,5,3,Loyal Customers
usr_000187,5,34,16328.93,5,5,5,Champions
usr_001180,694,1,183.66,1,1,2,Hibernating
usr_034701,694,1,80.82,1,1,1,Hibernating
usr_019783,694,1,252.95,1,1,2,Hibernating
usr_008969,58,4,1418.01,4,5,4,Champions
usr_015476,607,2,3598.24,1,3,5,At Risk
usr_003895,22,5,1350.85,5,5,4,Champions
usr_000297,10,21,4665.41,5,5,5,Champions
usr_000727,10,17,8314.7,5,5,5,Champions
usr_000638,31,10,3277.39,4,5,5,Champions
usr_022976,694,1,58.27,1,1,1,Hibernating
usr_002931,46,8,2619.84,4,5,5,Champions
usr_000108,4,28,10938.65,5,5,5,Champions
usr_014595,162,3,534.34,3,4,3,Loyal Customers
usr_034035,694,1,30.64,1,1,1,Hibernating
usr_023383,694,1,39.78,1,1,1,Hibernating
usr_021607,182,2,179.65,3,3,2,Promising/Active
usr_023748,130,4,730.49,3,5,3,Loyal Customers
usr_000631,1,15,6546.56,5,5,5,Champions
usr_001506,8,5,1119.75,5,5,4,Champions
usr_021919,694,1,225.97,1,1,2,Hibernating
usr_001920,5,8,4108.11,5,5,5,Champions
usr_001598,15,9,2431.13,5,5,5,Champions
usr_000751,1,14,4995.66,5,5,5,Champions
usr_006423,55,5,1371.46,4,5,4,Champions
usr_000857,54,10,3951.35,4,5,5,Champions
usr_003434,263,6,1294.3,2,5,4,At Risk
usr_000657,40,12,4113.53,4,5,5,Champions
usr_002640,37,2,856.38,4,3,4,Loyal Customers
usr_000132,12,37,8500.66,5,5,5,Champions
usr_002482,6,5,3245.8,5,5,5,Champions
usr_002100,5,8,683.46,5,5,3,Loyal Customers
usr_015584,369,2,956.01,2,3,4,At Risk
usr_006378,24,2,134.35,5,3,2,Promising/Active
usr_009120,34,4,2023.02,4,5,5,Champions
usr_024398,35,3,1213.62,4,4,4,Champions
usr_004853,424,5,2497.48,1,5,5,At Risk
usr_006553,477,2,954.94,1,3,4,At Risk
usr_033397,693,1,37.57,1,1,1,Hibernating
usr_035335,64,3,1674.85,4,4,5,Champions
usr_027345,13,2,81.1,5,3,1,Promising/Active
usr_005633,197,4,1494.56,3,5,5,Loyal Customers
usr_005329,382,3,3302.33,2,4,5,At Risk
usr_009677,678,2,107.28,1,3,1,At Risk
usr_030475,306,2,889.92,2,3,4,At Risk
usr_001326,11,11,3908.89,5,5,5,Champions
usr_003085,94,3,517.48,4,4,3,Loyal Customers
usr_000508,30,14,4836.33,4,5,5,Champions
usr_033414,242,2,324.24,2,3,2,At Risk
usr_000017,1,153,63612.85,5,5,5,Champions
usr_007790,42,6,2934.5,4,5,5,Champions
usr_001619,51,7,2479.83,4,5,5,Champions
usr_008800,84,2,215.46,4,3,2,Promising/Active
usr_033722,474,2,242.1,1,3,2,At Risk
usr_005866,4,6,2506.81,5,5,5,Champions
usr_001166,103,8,2491.74,3,5,5,Loyal Customers
usr_021803,640,2,185.12,1,3,2,At Risk
usr_014064,13,4,1116.49,5,5,4,Champions
usr_005537,33,3,1518.46,4,4,5,Champions
usr_000500,2,19,103583.0,5,5,5,Champions
usr_000028,10,103,41051.75,5,5,5,Champions
usr_009522,404,2,329.22,1,3,2,At Risk
usr_004484,38,3,1396.3,4,4,4,Champions
usr_037850,692,1,214.0,1,1,2,Hibernating
usr_000022,1,108,39109.45,5,5,5,Champions
usr_001451,28,10,4487.37,5,5,5,Champions
usr_004021,133,7,1918.03,3,5,5,Loyal Customers
usr_039821,243,2,301.66,2,3,2,At Risk
usr_036322,692,1,593.76,1,1,3,Hibernating
usr_000148,3,32,14436.62,5,5,5,Champions
usr_009308,315,2,400.26,2,3,3,At Risk
usr_000596,13,10,3603.72,5,5,5,Champions
usr_026860,692,1,927.42,1,1,4,Hibernating
usr_010353,692,1,91.5,1,1,1,Hibernating
usr_000203,1,20,6107.3,5,5,5,Champions
usr_029924,365,2,693.76,2,3,3,At Risk
usr_001316,33,8,4228.19,4,5,5,Champions
usr_008720,417,2,1646.83,1,3,5,At Risk
